SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
137,028.97100658416,+37.78936120135,342924830457696640,136.7513865366,-23.3468650241,2.2871,10.170,-11.304,133,15.843179,1.733409,1.0,NGC_752,Gaia DR2 342924830457696640,028.97095117576,+37.78940987134
138,029.53212314086,+37.66580466501,342864666555954048,137.2531382021,-23.3443015257,2.1619,9.963,-11.828,133,10.825222,0.534687,1.0,NGC_752,Gaia DR2 342864666555954048,029.53206895073,+37.66585559111
139,029.54630530415,+37.79823434752,342869957955643264,137.2247766090,-23.2139762150,2.1986,9.906,-11.085,114,14.993423,1.407726,1.0,NGC_752,Gaia DR2 342869957955643264,029.54625132760,+37.79828207459
140,029.46667522836,+37.46272775877,342844600468774272,137.2603074283,-23.5537969959,2.3397,9.552,-11.863,130,12.492546,0.761786,1.0,NGC_752,Gaia DR2 342844600468774272,029.46662341515,+37.46277883556
141,027.86327562624,+38.09239081572,342795255589012736,135.7470404357,-23.2813328540,2.2336,10.140,-11.641,119,12.978433,0.859477,1.0,NGC_752,Gaia DR2 342795255589012736,027.86322015302,+38.09244093668
142,029.19075544906,+37.61373516953,342907341351019904,136.9856073326,-23.4688199659,2.1115,9.513,-12.069,106,17.040417,2.124023,0.9,NGC_752, ,029.19070374279,+37.61378713327
143,029.46425793759,+37.66454632277,342867449694763136,137.1973029738,-23.3604221272,2.2969,9.946,-11.566,139,13.891597,1.035767,1.0,NGC_752,Gaia DR2 342867449694763136,029.46420384084,+37.66459612081
144,029.38728028552,+37.54150757894,342857725888824320,137.1705141540,-23.4955281619,2.1724,9.947,-11.813,134,17.217701,2.217655,1.0,NGC_752,Gaia DR2 342857725888824320,029.38722627274,+37.54155844046
145,029.43641964950,+37.98840822046,342920020093006464,137.0768798273,-23.0552659315,2.1861,9.772,-11.958,104,9.966186,0.633125,1.0,NGC_752,Gaia DR2 342920020093006464,029.43636626537,+37.98845970628
146,029.53856698084,+37.47646654769,342844806627202560,137.3159245750,-23.5247354297,2.2595,9.974,-11.725,131,13.403784,0.920966,1.0,NGC_752,Gaia DR2 342844806627202560,029.53851286862,+37.47651703032
147,029.41234562780,+37.77006493160,342869236401143808,137.1225572849,-23.2703734516,2.3638,10.417,-11.431,99,8.761062,1.173708,0.8,NGC_752, ,029.41228888850,+37.77011414839
148,029.14131557847,+37.63054377208,342908097265261568,136.9395404517,-23.4633147000,2.1987,10.246,-11.669,111,14.969308,1.369666,1.0,NGC_752,Gaia DR2 342908097265261568,029.14125987551,+37.63059401359
149,028.24544666484,+37.88208948343,342753134845061632,136.1225337114,-23.4082055754,2.2252,9.811,-11.523,130,12.143764,0.689166,1.0,NGC_752,Gaia DR2 342753134845061632,028.24539314512,+37.88213909633
150,029.07581876341,+37.97268290405,342928640093210368,136.7842868364,-23.1480264448,2.1989,10.026,-11.700,110,16.925346,2.045566,1.0,NGC_752,Gaia DR2 342928640093210368,029.07576400342,+37.97273327904
151,029.49266260590,+37.43508003281,342844321294719232,137.2903069752,-23.5746274588,2.2233,9.950,-11.927,110,12.504025,0.747616,1.0,NGC_752,Gaia DR2 342844321294719232,029.49260865375,+37.43513138516
152,029.09405498101,+37.65495314445,342911292720927104,136.8930532053,-23.4499873925,2.2880,9.727,-11.500,106,14.004989,1.063621,1.0,NGC_752,Gaia DR2 342911292720927104,029.09400208225,+37.65500265833
153,028.22808733853,+37.84777433091,342752997406112000,136.1177193800,-23.4448911118,2.2400,10.003,-11.538,124,16.612947,1.978724,1.0,NGC_752,Gaia DR2 342752997406112000,028.22803279684,+37.84782400840
154,029.24169886187,+37.48517836223,342858791040720128,137.0663075541,-23.5814397409,2.1265,10.208,-11.554,117,17.077408,2.135080,0.9,NGC_752, ,029.24164347366,+37.48522810861
155,029.43781712409,+37.72148157367,342867827651877504,137.1582444666,-23.3115018841,2.3464,9.567,-11.709,108,15.462672,1.843726,0.9,NGC_752, ,029.43776504877,+37.72153198741
156,028.32016483574,+38.10818665738,342763197953115008,136.1210429217,-23.1745708011,2.3148,10.006,-11.691,113,12.131346,0.692734,1.0,NGC_752,Gaia DR2 342763197953115008,028.32011008377,+38.10823699362
157,029.23479558792,+37.66425177142,342907891106824960,137.0071348734,-23.4106990940,2.1994,10.070,-11.485,101,9.999259,0.603034,0.9,NGC_752, ,029.23474081695,+37.66430122071
158,029.23052896240,+37.61279680223,342907478789972864,137.0189275595,-23.4611169469,2.2602,9.978,-11.932,122,15.115630,1.442978,1.0,NGC_752,Gaia DR2 342907478789972864,029.23047472939,+37.61284817611
159,029.95307715412,+38.14837163483,342902217453498368,137.4522521052,-22.7878636655,2.2012,9.539,-12.177,116,16.069662,2.045235,1.0,NGC_752,Gaia DR2 342902217453498368,029.95302492879,+38.14842406357
160,028.33690170391,+37.85214583512,342749595792012032,136.2069654804,-23.4185031957,2.1847,9.757,-11.589,96,10.056010,0.654053,1.0,NGC_752,Gaia DR2 342749595792012032,028.33684850039,+37.85219573219
161,029.22108436780,+37.86924808837,342914556896034176,136.9348170348,-23.2164563234,2.0938,9.460,-11.394,106,10.143538,0.617818,1.0,NGC_752,Gaia DR2 342914556896034176,029.22103277181,+37.86929714586
162,028.69749682712,+37.83302766047,342740730979607808,136.5118619961,-23.3624313526,2.3097,10.082,-12.079,120,17.273788,2.269772,0.9,NGC_752, ,028.69744186567,+37.83307966726
163,029.15366365155,+37.75349744471,342912284857245952,136.9133466837,-23.3423386263,2.2700,9.933,-11.924,123,13.649103,0.979670,1.0,NGC_752,Gaia DR2 342912284857245952,029.15360956062,+37.75354878414
164,029.04631133162,+37.75311129642,342912800253321600,136.8244703841,-23.3657221228,2.2100,9.715,-12.144,96,11.131862,0.564966,0.9,NGC_752, ,029.04625842810,+37.75316358307
165,029.47997812659,+37.87942296064,342918061589341312,137.1455265349,-23.1505090591,2.2358,10.273,-11.890,111,11.541381,0.615857,0.8,NGC_752, ,029.47992208865,+37.87947415368
166,028.73639343613,+37.97465899357,342744029514480512,136.5032586669,-23.2177284493,2.2149,9.952,-11.721,100,11.345722,0.581065,1.0,NGC_752,Gaia DR2 342744029514480512,028.73633907885,+37.97470945897
167,029.34283815021,+37.60636562946,342861191926302848,137.1141108662,-23.4428925613,2.2831,9.811,-11.785,115,12.234668,0.734209,1.0,NGC_752,Gaia DR2 342861191926302848,029.34278482950,+37.60641637042
168,029.05819613382,+37.78461260842,342913281289656320,136.8250468703,-23.3328539823,2.1137,9.596,-11.920,120,10.463033,0.519836,1.0,NGC_752,Gaia DR2 342913281289656320,029.05814385606,+37.78466393063
169,027.58501789456,+37.99859726632,342790823181886464,135.5412569996,-23.4266756684,2.1962,9.919,-11.797,148,17.932936,2.611387,0.8,NGC_752, ,027.58496369984,+37.99864805895
170,029.21028373199,+37.65992453570,342907921170688896,136.9880822755,-23.4201635249,2.3061,10.461,-11.554,104,15.921851,2.005633,0.5,NGC_752, ,029.21022683767,+37.65997428208
171,029.41440410001,+37.87382108901,342918233388035328,137.0931056794,-23.1701965011,2.1045,8.904,-11.522,112,10.371581,0.541900,0.7,NGC_752, ,029.41435553349,+37.87387069761
172,029.38273584379,+37.89458492642,342919058020364544,137.0607488548,-23.1571242079,2.2789,10.018,-11.719,111,11.501110,0.616141,1.0,NGC_752,Gaia DR2 342919058020364544,029.38268118559,+37.89463538321
173,029.11199416755,+37.79183057326,342913178210782080,136.8674871192,-23.3143920697,2.3028,9.515,-11.839,110,17.852186,2.412676,1.0,NGC_752,Gaia DR2 342913178210782080,029.11194232600,+37.79188154672
174,029.55112195995,+37.54392128458,342851163178793088,137.3058610376,-23.4571769886,2.1927,9.779,-11.664,111,11.063917,0.653254,1.0,NGC_752,Gaia DR2 342851163178793088,029.55106885770,+37.54397150457
175,029.44042622450,+37.90819222792,342918405186719872,137.1042552456,-23.1314923556,2.1365,9.739,-11.865,120,16.571512,2.089831,0.9,NGC_752, ,029.44037307870,+37.90824331332
176,029.94697196305,+37.83156680949,342879097646172800,137.5449473324,-23.0929889836,2.2162,9.935,-11.083,140,13.128154,0.877987,1.0,NGC_752,Gaia DR2 342879097646172800,029.94691780404,+37.83161452795
177,029.48801108605,+37.37063174238,342841886049450624,137.3059847592,-23.6375628041,2.3881,10.360,-11.845,118,15.251868,1.545781,0.6,NGC_752, ,029.48795495904,+37.37068274167
178,030.06381768900,+38.01326495227,342887996818380160,137.5846656091,-22.8925564002,2.2785,9.961,-11.581,136,17.561787,2.230139,1.0,NGC_752,Gaia DR2 342887996818380160,030.06376325392,+38.01331481490
179,028.76187894022,+38.27726828379,343138234496793600,136.4371606337,-22.9206153612,2.2471,9.598,-11.706,135,12.270909,0.714284,1.0,NGC_752,Gaia DR2 343138234496793600,028.76182629871,+38.27731868461
180,029.13573448130,+38.37295948461,343154387869657600,136.7159990971,-22.7499237626,2.2371,9.737,-11.615,131,15.517052,1.653006,1.0,NGC_752,Gaia DR2 343154387869657600,029.13568100688,+38.37300949363
181,028.60666591465,+38.28041264181,343140639679427712,136.3086356161,-22.9496913975,2.0448,9.975,-11.350,114,17.636993,2.247746,0.9,NGC_752, ,028.60661120307,+38.28046150985
182,030.02229315793,+38.63995924255,343058421121495680,137.3575182358,-22.3010926674,2.2737,9.675,-11.573,123,13.800155,0.998988,1.0,NGC_752,Gaia DR2 343058421121495680,030.02223982664,+38.64000907073
183,030.36648064102,+38.52371452105,343006915873697280,137.6721778220,-22.3353331797,2.3240,9.615,-11.644,141,14.507772,1.208143,1.0,NGC_752,Gaia DR2 343006915873697280,030.36642772618,+38.52376465493
184,028.95081041424,+38.78077245951,343178783283827712,136.4465477168,-22.3959385484,2.1045,9.797,-11.586,58,10.434713,0.520503,0.9,NGC_752, ,028.95075630398,+38.78082234366
185,028.93729322013,+38.13919538907,343121986635452544,136.6213912357,-23.0170008550,2.2198,9.552,-12.140,123,10.305862,0.545116,0.9,NGC_752, ,028.93724093020,+38.13924765850
186,028.67311584868,+38.19163922416,343136417726532736,136.3886890065,-23.0216195688,2.3421,10.082,-12.067,146,10.345235,0.542263,0.6,NGC_752, ,028.67306061768,+38.19169117929
187,028.91459848240,+38.12717442655,343121849197470208,136.6061979671,-23.0333607830,2.2553,9.922,-11.349,132,15.941290,1.739982,0.9,NGC_752, ,028.91454417595,+38.12722329029
188,028.56815440751,+38.25988596048,343140403456174464,136.2827863228,-22.9774230066,2.0966,9.944,-11.528,100,10.070920,0.634503,1.0,NGC_752,Gaia DR2 343140403456174464,028.56809988137,+38.25993559491
189,028.71067865039,+38.21599350909,343136383366788864,136.4126415645,-22.9903414693,2.1334,9.773,-11.860,137,11.610287,0.609388,1.0,NGC_752,Gaia DR2 343136383366788864,028.71062509424,+38.21604457297
190,028.86534869101,+37.99862627486,343118619382072832,136.6029157157,-23.1675959986,2.2509,9.811,-12.244,113,9.028449,1.119818,1.0,NGC_752,Gaia DR2 343118619382072832,028.86529508635,+37.99867899207
191,028.79759850840,+37.99784780856,343119134778149120,136.5471643993,-23.1825687686,2.2983,9.548,-11.745,124,12.385282,0.730656,1.0,NGC_752,Gaia DR2 343119134778149120,028.79754634126,+37.99789837730
192,029.57912584652,+38.53710761866,342972659213512960,137.0290954242,-22.4969785346,2.2277,9.326,-11.494,116,10.992656,0.547841,1.0,NGC_752,Gaia DR2 342972659213512960,029.57907451260,+38.53715710670
193,029.48228618858,+38.46335274790,342973483847241088,136.9723117309,-22.5888099534,2.3435,9.716,-11.665,136,15.052036,1.405835,1.0,NGC_752,Gaia DR2 342973483847241088,029.48223276268,+38.46340297219
194,029.46364527485,+38.46690507528,342973312048548992,136.9560552261,-22.5894177969,2.2274,9.916,-11.431,114,14.908306,1.355527,1.0,NGC_752,Gaia DR2 342973312048548992,029.46359074652,+38.46695429207
195,028.94962680802,+38.06148637553,343120371728727168,136.6541841953,-23.0892670987,2.2201,9.780,-11.589,134,15.798595,1.849046,1.0,NGC_752,Gaia DR2 343120371728727168,028.94957332687,+38.06153627260
196,028.67782717310,+38.09256562439,343123773342824832,136.4209648021,-23.1162109264,2.1355,9.669,-12.160,105,15.775765,1.921288,1.0,NGC_752,Gaia DR2 343123773342824832,028.67777427647,+38.09261797993
197,028.74064188936,+38.18365044970,343124559320926976,136.4466004875,-23.0153099004,2.1142,10.243,-11.755,131,10.907869,0.516834,0.8,NGC_752, ,028.74058578253,+38.18370106149
198,028.55218941140,+38.39891410767,343189091205514240,136.2301972930,-22.8465060729,2.4334,9.515,-12.047,127,13.169124,1.013078,0.6,NGC_752, ,028.55213713742,+38.39896597669
199,028.87112307479,+38.35349115469,343144938941614464,136.5048808300,-22.8243676532,2.2210,9.923,-12.001,129,15.368643,1.520572,1.0,NGC_752,Gaia DR2 343144938941614464,028.87106859354,+38.35354282565
200,029.90922668103,+38.38998768832,343048452500144768,137.3423184906,-22.5658850438,2.0640,10.323,-11.844,122,17.618958,2.276281,0.3,NGC_752, ,029.90916997502,+38.39003868331
201,029.10623620166,+38.51275842348,343159262656666112,136.6509606057,-22.6215620573,2.2611,9.860,-11.873,144,11.538891,0.603687,1.0,NGC_752,Gaia DR2 343159262656666112,029.10618194676,+38.51280954333
202,029.01211186982,+38.34588418410,343133600227951616,136.6226702876,-22.8021244331,2.1730,9.540,-11.417,137,14.544476,1.213167,1.0,NGC_752,Gaia DR2 343133600227951616,029.01205949689,+38.34593334062
203,028.85907147371,+38.13946031735,343121780477992576,136.5568966011,-23.0331828837,2.2855,9.026,-11.291,134,13.407066,0.974908,0.8,NGC_752, ,028.85902206305,+38.13950893137
204,028.66527633769,+38.19592022715,343136417726531968,136.3810057204,-23.0191129924,2.2169,9.918,-11.922,113,8.616385,1.174856,1.0,NGC_752,Gaia DR2 343136417726531968,028.66522200192,+38.19597155797
205,028.89272285123,+38.26763545824,343131568707550848,136.5474490865,-22.9025977396,2.1988,9.860,-11.630,147,10.423177,0.529029,1.0,NGC_752,Gaia DR2 343131568707550848,028.89266877992,+38.26768553184
206,028.46653326893,+38.67469573627,343208878118701056,136.0822413258,-22.5976692311,2.1074,9.459,-12.297,132,17.417328,2.210405,0.3,NGC_752, ,028.46648110300,+38.67474868168
207,029.56955849009,+38.92862587812,343265885222441088,136.9042525760,-22.1228093013,2.2025,9.377,-12.036,160,12.255546,0.696835,0.9,NGC_752, ,029.56950659177,+38.92867769978
208,027.13791798605,+38.07541000682,343463625514767616,135.1486240325,-23.4376975831,2.0466,10.130,-11.894,115,10.284213,0.576531,0.6,NGC_752, ,027.13786258041,+38.07546121708
209,026.82557197480,+38.26344516259,343518463657182464,134.8402384301,-23.3130920419,2.1980,10.043,-11.538,129,13.996820,1.057223,1.0,NGC_752,Gaia DR2 343518463657182464,026.82551690312,+38.26349484008
210,027.05673152336,+38.17694314703,343468126640481792,135.0546603542,-23.3543263483,2.2884,10.314,-11.596,144,11.534171,0.727480,0.6,NGC_752, ,027.05667503283,+38.17699307424
211,026.51850189337,+37.94242476838,343483829040820224,134.6650279252,-23.6813613614,2.0933,10.496,-11.814,139,10.671796,0.546162,0.4,NGC_752, ,026.51844458995,+37.94247563420
212,026.45656265119,+37.93652134329,343484688034280832,134.6145774860,-23.6982940361,2.2447,10.307,-11.614,136,15.156746,1.495399,0.8,NGC_752, ,026.45650638414,+37.93657134800
213,027.56993047853,+38.21021811133,343550310839143808,135.4719793927,-23.2244940670,2.2142,9.997,-11.914,106,10.647924,0.534232,1.0,NGC_752,Gaia DR2 343550310839143808,027.56987569920,+38.21026940771
214,026.31717894152,+37.69227714686,343474410177401088,134.5581256167,-23.9611884814,2.2799,10.071,-12.178,80,17.512010,2.569664,0.4,NGC_752, ,026.31712414441,+37.69232957990
215,026.63331371872,+38.23943309304,343524918992411008,134.6863769392,-23.3715294950,2.3394,10.235,-11.378,149,13.342132,1.040788,0.9,NGC_752, ,026.63325761273,+38.23948208164
216,027.37892505663,+38.28165785373,343560657416128768,135.2947185001,-23.1918719653,2.0700,10.163,-11.102,90,11.209794,0.591143,0.8,NGC_752, ,027.37886931294,+38.28170565399
217,026.39543692648,+38.23189705481,343503860768248192,134.4900784985,-23.4216389673,2.3172,10.405,-11.560,133,16.244598,1.867744,0.6,NGC_752, ,026.39537989450,+38.23194682702
218,028.85338020796,+40.15443755135,344137179468241536,135.9768376563,-21.0912259635,2.0691,10.476,-11.316,144,16.994505,2.045486,0.3,NGC_752, ,028.85332119383,+40.15448627300
219,030.26211491692,+35.63249002042,330064186544652160,138.5064216409,-25.1251433370,2.3747,9.758,-11.352,96,16.776533,2.148307,0.7,NGC_752, ,030.26206322504,+35.63253889708
220,031.91176511003,+36.30468421560,329824802247517568,139.6780169681,-24.0765185381,2.2133,9.447,-11.580,93,10.944173,0.690348,1.0,NGC_752,Gaia DR2 329824802247517568,031.91171463773,+36.30473407392
221,029.23525559358,+36.65851229638,330411834081527552,137.3094170147,-24.3777212166,2.2110,9.776,-11.863,108,11.712682,0.677271,1.0,NGC_752,Gaia DR2 330411834081527552,029.23520312448,+36.65856337317
222,029.31886267316,+36.82256306375,330439429247433216,137.3303977625,-24.2015514934,2.2233,9.943,-11.747,107,13.375261,0.942601,1.0,NGC_752,Gaia DR2 330439429247433216,029.31880919357,+36.82261364110
223,031.45207106548,+36.38098514662,330497561628557824,139.2666854466,-24.1205645609,2.1096,9.360,-11.670,106,17.980764,2.574356,0.8,NGC_752, ,031.45202100898,+36.38103539244
224,031.82307893649,+37.02488795558,330645347159656320,139.3551237348,-23.4159112863,2.2709,10.390,-11.590,143,14.479460,1.312736,0.6,NGC_752, ,031.82302290417,+37.02493785696
225,029.71014156836,+37.34773892453,330829824594783744,137.4979890109,-23.6101428417,2.2893,9.652,-11.897,147,10.357697,0.557128,1.0,NGC_752,Gaia DR2 330829824594783744,029.71008929300,+37.34779014771
226,031.45218187959,+37.47098817430,330717227732264960,138.8984098855,-23.0841153726,2.1293,9.547,-12.541,123,10.055547,0.627028,0.5,NGC_752, ,031.45213008778,+37.47104217026
227,030.96111628306,+37.25433911841,330874659757287936,138.5657365125,-23.4094500496,2.1642,9.231,-11.694,108,12.421119,0.739277,1.0,NGC_752,Gaia DR2 330874659757287936,030.96106634990,+37.25438946757
228,030.08291238682,+37.69625551331,330864729792772096,137.6989649237,-23.1919883172,2.2555,10.063,-11.788,124,16.910347,2.329783,1.0,NGC_752,Gaia DR2 330864729792772096,030.08285763030,+37.69630626719
229,029.83295815474,+37.38968095149,330835322152914560,137.5872224359,-23.5423367050,2.2723,10.161,-11.936,119,12.661637,0.928837,0.8,NGC_752, ,029.83290309186,+37.38973234259
230,031.68371524763,+36.71153369048,330599919289152000,139.3471561769,-23.7484293605,2.0355,9.249,-12.473,96,10.992623,0.595530,0.2,NGC_752, ,031.68366557278,+36.71158739366
231,031.53578255343,+37.30613686940,330702624843481856,139.0225619668,-23.2203397813,2.3358,9.747,-12.280,102,17.803522,2.342592,0.6,NGC_752, ,031.53572979277,+37.30618974161
232,030.27481419564,+37.70648900975,330868410580935936,137.8539005078,-23.1384329907,2.2483,9.915,-11.831,117,9.836184,0.667686,1.0,NGC_752,Gaia DR2 330868410580935936,030.27476023699,+37.70653994877
233,030.29517324994,+37.17117456405,330791577910517120,138.0401260634,-23.6459856645,2.2538,9.840,-12.003,112,12.788278,0.842448,1.0,NGC_752,Gaia DR2 330791577910517120,030.29512008115,+37.17122624362
234,030.54969423477,+37.22802067260,330795769798025216,138.2334570585,-23.5322251136,2.2164,9.435,-12.164,130,15.943531,1.728975,0.9,NGC_752, ,030.54964321593,+37.22807304537
235,031.98306552235,+37.40897955193,330660843401717248,139.3545971259,-23.0112409094,2.2170,9.552,-12.013,116,14.421796,1.199869,1.0,NGC_752,Gaia DR2 330660843401717248,031.98301374633,+37.40903127456
236,031.12457364011,+37.24622745016,330687369119544192,138.7035296982,-23.3778091413,2.3258,9.708,-12.361,142,13.595786,0.986718,0.9,NGC_752, ,031.12452113236,+37.24628067112
237,031.61258864330,+37.18982671470,330674724735942912,139.1251701909,-23.3118840572,2.1867,9.178,-11.788,123,12.985359,0.832114,1.0,NGC_752,Gaia DR2 330674724735942912,031.61253903927,+37.18987746858
238,031.09241119979,+37.36138187607,330876824420802944,138.6389224028,-23.2758512137,2.1889,9.564,-11.660,132,11.699002,0.640508,1.0,NGC_752,Gaia DR2 330876824420802944,031.09235939163,+37.36143207884
239,031.40860357564,+37.63827937535,330723515564285184,138.8067307173,-22.9355924073,2.2814,9.418,-11.982,132,14.113480,1.097150,1.0,NGC_752,Gaia DR2 330723515564285184,031.40855236882,+37.63833096451
240,029.70550743349,+37.16685263589,330823223229842816,137.5497734002,-23.7847423662,2.0466,10.103,-12.572,109,17.205265,2.176228,0.5,NGC_752, ,029.70545284675,+37.16690676532
241,030.95910455056,+37.47033996190,330881364201704832,138.4932654805,-23.2039529924,2.3064,9.701,-11.594,94,17.747328,2.239372,0.7,NGC_752, ,030.95905192377,+37.47038988050
242,030.34298459473,+37.24475000919,330793849947772160,138.0564803789,-23.5645068916,2.1638,9.721,-12.056,130,17.622515,2.405420,0.8,NGC_752, ,030.34293201770,+37.24480191696
243,030.64516281165,+38.07388317543,330973173423704192,138.0408362230,-22.7016749137,2.0809,9.562,-11.092,142,14.742594,1.303366,1.0,NGC_752,Gaia DR2 330973173423704192,030.64511051376,+38.07393093264
244,031.10776378181,+37.57888792042,330889335662303232,138.5798629462,-23.0648788532,2.1923,9.524,-11.821,144,14.240991,1.141471,1.0,NGC_752,Gaia DR2 330889335662303232,031.10771203999,+37.57893881638
245,030.38842211076,+37.79132385927,330962178307473280,137.9205523689,-23.0311629368,2.3390,10.283,-12.462,134,13.177207,1.066674,0.6,NGC_752, ,030.38836608522,+37.79137751509
246,031.05195355370,+37.97852252291,330932899514410112,138.4032040487,-22.6972329839,2.1988,9.830,-11.273,123,17.586454,2.496319,0.7,NGC_752, ,031.05189985995,+37.97857105943
247,030.89484464121,+38.43130895021,331007395723079168,138.1289249777,-22.3022075868,2.1328,9.679,-11.608,170,10.770164,0.521615,1.0,NGC_752,Gaia DR2 331007395723079168,030.89479144239,+38.43135892909
248,030.71842040165,+37.69892468910,330946952647133440,138.2210954818,-23.0427792326,2.1171,9.386,-12.239,132,17.658330,2.503366,0.6,NGC_752, ,030.71836932710,+37.69897738478
249,031.07859516633,+38.14521492071,330982656711606144,138.3704786664,-22.5319642370,2.2826,9.618,-12.696,118,10.467480,0.558825,0.7,NGC_752, ,031.07854251075,+38.14526958403
250,031.20613474328,+38.30900629018,330992036920159872,138.4202838712,-22.3455599078,2.2239,10.488,-11.956,169,16.699217,2.039050,0.6,NGC_752, ,031.20607719529,+38.30905776739
251,032.06257475099,+37.58404768961,332164386896888448,139.3592602292,-22.8252040375,2.0877,9.357,-11.784,159,12.452165,0.750900,0.9,NGC_752, ,032.06252391292,+37.58409842627
252,032.44062192774,+37.64859950444,332169064119179648,139.6444231510,-22.6681025207,2.1206,9.151,-11.728,206,13.015849,0.827204,0.9,NGC_752, ,032.44057216572,+37.64864999999
253,032.12886819072,+37.52763039609,332163119884364928,139.4328024171,-22.8619678895,2.0797,9.136,-12.081,141,11.131225,0.559442,0.5,NGC_752, ,032.12881859094,+37.52768241150
