SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
132,265.38776949231,-32.13533197646,4054303785733032064,-3.1831840220,-0.9327756688,2.1853,-0.907,-5.369,167,15.210566,1.546060,1.0,NGC_6405,Gaia DR2 4054303785733032064,265.38777410398,-32.13530885993
133,265.43404311319,-32.09562388805,4054303961845984384,-3.1287588840,-0.9450843602,2.1512,-1.395,-5.986,148,14.025445,1.336878,1.0,NGC_6405,Gaia DR2 4054303961845984384,265.43405020303,-32.09559811499
134,265.55563073847,-32.24478628041,4054298429927963776,-3.2012044657,-1.1112027628,2.1793,-1.068,-5.750,157,14.536982,1.282328,1.0,NGC_6405,Gaia DR2 4054298429927963776,265.55563617529,-32.24476152347
135,265.54919332829,-32.20081843077,4054305160122432896,-3.1667022546,-1.0834023323,2.3010,-1.126,-6.117,150,17.901520,2.805794,1.0,NGC_6405,Gaia DR2 4054305160122432896,265.54919905759,-32.20079209369
136,265.32007045840,-32.27256864587,4054300835109506048,-3.3299811882,-0.9566880912,2.1585,-1.839,-5.892,169,14.868466,1.384177,1.0,NGC_6405,Gaia DR2 4054300835109506048,265.32007982298,-32.27254327754
137,264.89377586802,-31.80655635209,4055088562158475904,-3.1266523519,-0.4031432216,2.0176,-1.273,-6.112,129,17.985588,3.229769,1.0,NGC_6405,Gaia DR2 4055088562158475904,264.89378231749,-31.80653003653
138,264.84760754847,-31.68081225861,4055094613772368896,-3.0411111924,-0.3029630293,2.2221,-1.556,-5.464,156,15.996429,1.852679,0.9,NGC_6405, ,264.84761542103,-31.68078873305
139,264.91149804616,-31.58608466080,4055095541481614080,-2.9319617560,-0.2985863433,2.1602,-1.366,-5.888,158,14.801276,1.449947,1.0,NGC_6405,Gaia DR2 4055095541481614080,264.91150495038,-31.58605930969
140,265.17409099545,-31.76354200706,4055082892801699968,-2.9636460473,-0.5821871543,2.4371,-1.124,-7.035,155,17.824380,2.818447,0.5,NGC_6405, ,265.17409668739,-31.76351171748
141,264.94046886440,-31.87492523548,4055087015970406784,-3.1634399163,-0.4731038666,2.1363,-1.183,-5.765,139,17.811970,3.028978,1.0,NGC_6405,Gaia DR2 4055087015970406784,264.94047486234,-31.87490041395
142,265.24810978956,-31.59555904476,4055086711032824192,-2.7877940443,-0.5466193271,2.1117,-1.991,-5.707,133,15.832176,1.888581,1.0,NGC_6405,Gaia DR2 4055086711032824192,265.24811985376,-31.59553447295
143,265.35591652642,-31.65827222715,4055105883766753152,-2.7924444557,-0.6576945446,2.1326,-1.226,-5.853,149,14.187013,1.201788,1.0,NGC_6405,Gaia DR2 4055105883766753152,265.35592272784,-31.65824702673
144,264.85518102318,-31.73906713154,4055092101211407744,-3.0869879212,-0.3394395042,2.1002,-0.832,-5.141,141,11.796835,0.737385,1.0,NGC_6405,Gaia DR2 4055092101211407744,264.85518523531,-31.73904499668
145,265.31853333586,-31.68296709896,4055082278626496768,-2.8302309068,-0.6437493187,1.9860,-1.182,-5.286,130,16.221012,2.083629,0.8,NGC_6405, ,265.31853931631,-31.68294433979
146,264.90093816996,-31.71799969414,4055093445541241344,-3.0484351176,-0.3611705823,2.1967,-1.458,-5.610,156,15.021542,1.465597,1.0,NGC_6405,Gaia DR2 4055093445541241344,264.90094554964,-31.71797553997
147,265.03807727320,-31.70270894759,4055090112647799936,-2.9734589563,-0.4518553349,2.0272,-2.081,-4.714,141,13.252826,0.994829,0.3,NGC_6405, ,265.03808780447,-31.70268865120
148,264.80366543283,-31.78123913816,4055091555755440000,-3.1460125109,-0.3248356579,2.1426,-1.107,-5.738,152,12.670091,0.889291,1.0,NGC_6405,Gaia DR2 4055091555755440000,264.80367103975,-31.78121443288
149,265.39983942096,-31.67169664388,4055105574530420864,-2.7840833961,-0.6965261639,2.3738,-1.333,-5.628,95,16.876140,2.326529,1.0,NGC_6405,Gaia DR2 4055105574530420864,265.39984616459,-31.67167241221
150,264.69229448877,-32.36739529711,4054964832740926208,-3.6921981468,-0.5576105808,2.0305,-1.318,-5.530,127,17.848015,2.689236,1.0,NGC_6405,Gaia DR2 4054964832740926208,264.69230120734,-32.36737148739
151,264.78462209642,-32.15192382883,4054971292371855488,-3.4682817299,-0.5087276772,1.9415,-1.413,-5.802,124,17.073957,2.643439,1.0,NGC_6405,Gaia DR2 4054971292371855488,264.78462928218,-32.15189884800
152,264.65366357688,-32.19943335904,4054970192860192256,-3.5676072872,-0.4403240289,2.2084,-1.439,-5.868,152,13.739125,1.088107,1.0,NGC_6405,Gaia DR2 4054970192860192256,264.65367089868,-32.19940809404
153,264.95785856631,-32.20005596873,4054973079078214016,-3.4309676289,-0.6584771706,2.0037,-1.253,-5.644,138,17.996603,2.740255,0.9,NGC_6405, ,264.95786494176,-32.20003166817
154,264.23800294069,-32.23352848178,4054960920034587264,-3.7847751353,-0.1616298719,2.0903,-1.462,-5.830,124,14.950730,1.414580,1.0,NGC_6405,Gaia DR2 4054960920034587264,264.23801038230,-32.23350338039
155,264.82598852299,-32.19034346376,4054967998139298688,-3.4821351935,-0.5588298017,2.1985,-0.820,-5.932,149,11.641946,0.689226,1.0,NGC_6405,Gaia DR2 4054967998139298688,264.82599269483,-32.19031792320
156,264.76686973048,-32.32868482811,4054964764035617920,-3.6258446358,-0.5902514595,2.0564,0.352,-5.079,168,15.187011,1.223517,0.5,NGC_6405, ,264.76686793691,-32.32866296019
157,264.91968898332,-32.20485828892,4054972941639257088,-3.4522123235,-0.6336791596,2.1883,-1.071,-6.140,166,15.924462,2.015127,1.0,NGC_6405,Gaia DR2 4054972941639257088,264.91969443302,-32.20483185281
158,264.99377254646,-32.15528142024,4054974732647916544,-3.3768809985,-0.6604263698,2.0131,-1.177,-5.528,148,15.205893,1.821722,0.9,NGC_6405, ,264.99377853227,-32.15525761913
159,264.92363136485,-32.16899283460,4054973422675449088,-3.4200655109,-0.6174258941,2.1593,-1.090,-5.749,142,12.321929,0.822600,1.0,NGC_6405,Gaia DR2 4054973422675449088,264.92363690904,-32.16896808196
160,264.82783680419,-32.24169753203,4054967581519927680,-3.5247660675,-0.5875086452,2.1823,-1.390,-6.045,117,12.223528,0.825043,1.0,NGC_6405,Gaia DR2 4054967581519927680,264.82784387996,-32.24167150495
161,264.66004918033,-32.26788251361,4054968925852285440,-3.6225969247,-0.4814433433,2.1865,-1.141,-4.934,142,13.410336,1.222823,1.0,NGC_6405,Gaia DR2 4054968925852285440,264.66005499024,-32.26786127000
162,264.80910804902,-32.22757671533,4054967654541892992,-3.5212556264,-0.5665790510,2.1554,-1.271,-5.535,121,14.696203,1.394221,1.0,NGC_6405,Gaia DR2 4054967654541892992,264.80911451802,-32.22755288408
163,264.73717289387,-32.15907502279,4054971979566437504,-3.4957518493,-0.4785567865,2.1605,-1.162,-6.096,148,12.517816,0.857431,1.0,NGC_6405,Gaia DR2 4054971979566437504,264.73717880364,-32.15904877612
164,264.89981289309,-32.24628967055,4054972563681991168,-3.4962417134,-0.6414850755,2.2589,-1.366,-5.824,162,12.637812,0.901896,1.0,NGC_6405,Gaia DR2 4054972563681991168,264.89981984704,-32.24626459499
165,264.84633362950,-32.32111016246,4054966039634066048,-3.5836533028,-0.6430388383,2.2125,-1.153,-5.761,145,10.874660,0.400554,1.0,NGC_6405,Gaia DR2 4054966039634066048,264.84633950396,-32.32108535815
166,264.71540740072,-32.42835318094,4054963771891332736,-3.7333398939,-0.6066436650,2.1919,-1.659,-5.629,140,11.040319,0.465161,1.0,NGC_6405,Gaia DR2 4054963771891332736,264.71541586326,-32.42832894497
167,264.77156297128,-32.28234057246,4054967104786052864,-3.5845187444,-0.5689003282,2.1576,-0.685,-5.627,133,17.989796,3.098381,1.0,NGC_6405,Gaia DR2 4054967104786052864,264.77156645982,-32.28231634510
168,264.89779949066,-32.20751222252,4054972911581811328,-3.4643144449,-0.6194087445,2.1259,0.369,-4.960,169,13.735865,1.280474,0.3,NGC_6405, ,264.89779761298,-32.20749086696
169,264.94542014531,-32.14167569863,4054973564416866688,-3.3871195840,-0.6185184830,2.2182,-1.572,-5.479,132,12.972494,0.941032,1.0,NGC_6405,Gaia DR2 4054973564416866688,264.94542813876,-32.14165210849
170,264.83639041564,-32.23217346676,4054967688901602944,-3.5128511382,-0.5885590921,1.9846,-0.830,-6.425,132,17.708984,3.228870,1.0,NGC_6405,Gaia DR2 4054967688901602944,264.83639464030,-32.23214580357
171,264.72724123523,-32.32126703168,4054965455518608128,-3.6374288030,-0.5579677456,2.0188,-1.030,-5.352,139,13.781154,1.184338,1.0,NGC_6405,Gaia DR2 4054965455518608128,264.72724648303,-32.32124398835
172,264.86969787351,-32.20731193016,4054973633136338944,-3.4768009096,-0.5991723046,2.0701,-0.840,-5.747,155,9.354235,0.263636,1.0,NGC_6405,Gaia DR2 4054973633136338944,264.86970214790,-32.20728718613
173,264.36772613789,-32.27819964561,4054957071742805120,-3.7635786990,-0.2781677236,2.0606,-2.188,-4.246,131,17.434847,2.178129,0.3,NGC_6405, ,264.36773728034,-32.27818136422
174,264.91850828044,-32.23851841196,4054972529322252416,-3.4812478169,-0.6507392784,2.1493,-1.345,-5.854,159,12.797992,1.107329,1.0,NGC_6405,Gaia DR2 4054972529322252416,264.91851512690,-32.23849320724
175,264.80121321758,-32.19075780514,4054970987436552448,-3.4936572997,-0.5413073969,2.1164,-1.565,-6.355,120,12.613383,0.873712,1.0,NGC_6405,Gaia DR2 4054970987436552448,264.80122117972,-32.19073044333
176,264.95925846332,-32.16086982085,4054973495698340864,-3.3971465269,-0.6386469499,2.0778,-1.914,-5.750,120,17.487938,2.931284,0.9,NGC_6405, ,264.95926819785,-32.16084506391
177,264.80777585693,-32.31004393546,4054966211433804160,-3.5916456160,-0.6095660584,2.1399,-1.032,-6.167,132,16.300089,2.006519,1.0,NGC_6405,Gaia DR2 4054966211433804160,264.80778111427,-32.31001738310
178,264.69280736724,-32.18608546103,4054971601609474048,-3.5386345735,-0.4612075558,2.1231,-1.660,-5.758,133,17.514269,2.690206,1.0,NGC_6405,Gaia DR2 4054971601609474048,264.69281581227,-32.18606066964
179,264.13286722354,-32.41591465462,4054952295738567552,-3.9863233790,-0.1847912555,2.0202,-1.642,-5.902,150,16.521015,2.061625,1.0,NGC_6405,Gaia DR2 4054952295738567552,264.13287559821,-32.41588924323
180,264.64739205996,-32.17790789591,4054971739048432768,-3.5522428484,-0.4243408070,2.1401,-1.206,-6.011,158,16.024292,1.893268,1.0,NGC_6405,Gaia DR2 4054971739048432768,264.64739819478,-32.17788201522
181,264.72730017709,-32.25489232191,4054970300241782272,-3.5812580213,-0.5226021054,2.2389,-1.910,-5.558,138,14.955739,1.503807,1.0,NGC_6405,Gaia DR2 4054970300241782272,264.72730990132,-32.25486839163
182,264.78571615090,-32.31298319235,4054966245792551040,-3.6040688597,-0.5953564572,2.1966,-1.547,-5.619,143,17.903702,2.657223,1.0,NGC_6405,Gaia DR2 4054966245792551040,264.78572403206,-32.31295899943
183,264.80922937083,-32.21555205677,4054967963779551488,-3.5110248409,-0.5602589167,2.2031,-1.491,-5.527,86,16.828672,2.610252,1.0,NGC_6405,Gaia DR2 4054967963779551488,264.80923695855,-32.21552825996
184,264.58822622557,-32.27954584282,4054969303809461376,-3.6649015097,-0.4363410740,2.2178,-1.107,-5.266,115,17.515211,2.566868,0.9,NGC_6405, ,264.58823186308,-32.27952316976
185,264.87161039748,-32.28994993692,4054966482008300416,-3.5458996824,-0.6445328459,2.1262,-1.139,-5.910,135,12.454371,0.857672,1.0,NGC_6405,Gaia DR2 4054966482008300416,264.87161619862,-32.28992449109
186,264.97382292584,-32.17363237003,4054973216517019008,-3.4014026365,-0.6558739458,2.2474,-1.286,-5.590,123,9.039679,0.171541,1.0,NGC_6405,Gaia DR2 4054973216517019008,264.97382946730,-32.17360830197
187,264.87071868265,-32.17850166939,4054973804935060608,-3.4519510808,-0.5845665076,2.1304,-2.156,-5.642,144,12.319257,0.849926,1.0,NGC_6405,Gaia DR2 4054973804935060608,264.87072965010,-32.17847737745
188,264.34815212506,-32.23637470608,4054961779027028608,-3.7371563892,-0.2417644007,2.1507,-1.530,-5.672,152,16.532356,2.101880,1.0,NGC_6405,Gaia DR2 4054961779027028608,264.34815991304,-32.23635028497
189,264.97279693930,-32.17916349460,4054973220809775488,-3.4065495986,-0.6580784264,1.9757,-1.058,-6.073,135,17.831490,2.550217,0.9,NGC_6405, ,264.97280232133,-32.17913734696
190,264.95840258492,-32.20671627338,4054973083380449280,-3.4363642444,-0.6624080701,1.9444,-1.052,-5.613,142,17.814705,2.565618,0.9,NGC_6405, ,264.95840793805,-32.20669210630
191,264.84998495850,-32.14568095665,4054974109870407808,-3.4335134785,-0.5522344551,2.3068,-1.530,-4.974,149,15.530147,1.879542,1.0,NGC_6405,Gaia DR2 4054974109870407808,264.84999273872,-32.14565954082
192,264.89369856182,-32.16355470972,4054974217251917184,-3.4289427710,-0.5930782740,2.0329,-1.194,-5.843,122,16.842663,2.207989,0.9,NGC_6405, ,264.89370463464,-32.16352955236
193,264.88252473085,-32.17328714846,4054973839294794240,-3.4422169949,-0.5902503158,2.2466,-1.225,-6.097,143,14.008392,1.178998,1.0,NGC_6405,Gaia DR2 4054973839294794240,264.88253096200,-32.17326089749
194,264.72075556804,-32.24083645546,4054970364658859776,-3.5723219299,-0.5104219026,2.1914,-1.387,-6.163,143,14.000149,1.195957,1.0,NGC_6405,Gaia DR2 4054970364658859776,264.72076262847,-32.24080992032
195,264.81413070143,-32.22819606482,4054967654532351616,-3.5195158783,-0.5705045743,2.1289,-1.742,-5.478,77,16.855938,2.289908,1.0,NGC_6405,Gaia DR2 4054967654532351616,264.81413956773,-32.22817247899
196,265.02441868136,-32.14100271004,4054974870086857472,-3.3509972268,-0.6748231158,1.9593,-1.305,-5.877,145,17.767748,2.805672,0.9,NGC_6405, ,265.02442531709,-32.14097740629
197,265.01670176522,-32.12700094312,4054974934504146048,-3.3426047150,-0.6618490048,1.9922,-1.381,-5.354,147,14.206161,1.354484,1.0,NGC_6405,Gaia DR2 4054974934504146048,265.01670878632,-32.12697789118
198,264.72227836496,-32.12695443200,4054972357523768320,-3.4753101800,-0.4507548291,2.1458,-1.489,-5.712,143,15.416453,1.597578,1.0,NGC_6405,Gaia DR2 4054972357523768320,264.72228593514,-32.12692983867
199,264.95051300513,-32.20280502904,4054973083380460288,-3.4366011001,-0.6546745393,2.0349,-0.648,-5.859,139,17.482689,2.548782,1.0,NGC_6405,Gaia DR2 4054973083380460288,264.95051630235,-32.20277980279
200,264.76638676064,-32.29965449816,4054966997404471296,-3.6015005819,-0.5744288515,2.1772,-0.949,-5.977,150,15.213080,1.510101,1.0,NGC_6405,Gaia DR2 4054966997404471296,264.76639159459,-32.29962876385
201,264.82825064323,-32.21207030415,4054967787678497536,-3.4995041404,-0.5720233110,2.3659,-1.328,-4.699,119,17.691013,2.664316,0.6,NGC_6405, ,264.82825740118,-32.21205007234
202,264.87053520173,-32.19590501001,4054973633136349952,-3.4667669292,-0.5936996463,2.0852,-2.002,-5.484,154,14.039963,1.336596,1.0,NGC_6405,Gaia DR2 4054973633136349952,264.87054538774,-32.19588139834
203,264.84271776242,-32.29306311574,4054966516368137856,-3.5615401576,-0.6255161271,2.0292,-0.924,-6.195,134,17.835917,2.626360,0.9,NGC_6405, ,264.84272246869,-32.29303644282
204,264.72707175655,-32.29319179711,4054965760453893632,-3.6137572314,-0.5428698078,2.3104,-1.610,-5.166,113,17.920284,2.928036,0.7,NGC_6405, ,264.72707995688,-32.29316955461
205,264.96523316729,-32.16616202816,4054973289539910272,-3.3989401134,-0.6457442768,2.2659,-1.567,-5.489,120,17.441408,2.760757,0.9,NGC_6405, ,264.96524113745,-32.16613839497
206,264.81046459000,-32.21875339841,4054967856397970816,-3.5131772065,-0.5628489858,2.2648,-0.900,-6.107,95,17.539747,2.647402,1.0,NGC_6405,Gaia DR2 4054967856397970816,264.81046917028,-32.21872710438
207,264.90809011708,-32.25978051963,4054972499264887040,-3.5039402997,-0.6545901503,2.1003,-3.043,-5.566,168,13.120635,1.167887,0.1,NGC_6405, ,264.90810561050,-32.25975655491
208,264.90090046139,-32.16880831696,4054974148532427904,-3.4301466637,-0.6010355375,2.1537,-1.709,-5.401,160,15.137105,1.487330,1.0,NGC_6405,Gaia DR2 4054974148532427904,264.90090915405,-32.16878506265
209,264.68602950627,-32.16539196394,4054971812070404608,-3.5241971056,-0.4453108421,2.1691,-1.297,-5.986,152,15.902710,1.791047,1.0,NGC_6405,Gaia DR2 4054971812070404608,264.68603610309,-32.16536619088
210,264.60839873935,-32.30101636666,4054968474873220224,-3.6739343973,-0.4622292219,2.0566,-1.713,-5.809,123,17.642845,2.722971,1.0,NGC_6405,Gaia DR2 4054968474873220224,264.60840746504,-32.30099135569
211,264.91927891322,-32.24087310567,4054972533624633344,-3.4828950609,-0.6525438253,2.1699,-1.620,-5.731,160,14.129080,1.190922,1.0,NGC_6405,Gaia DR2 4054972533624633344,264.91928715972,-32.24084843053
212,264.68525749397,-32.14946054496,4054971915149637120,-3.5110737339,-0.4362540997,2.1572,-1.454,-5.545,143,16.173582,2.284886,1.0,NGC_6405,Gaia DR2 4054971915149637120,264.68526488803,-32.14943667065
213,264.87318587922,-32.27709721027,4054966585087622784,-3.5343095416,-0.6388186424,2.3008,-1.902,-5.374,138,17.208471,2.689447,1.0,NGC_6405,Gaia DR2 4054966585087622784,264.87319556509,-32.27707407221
214,264.40430319190,-32.29815303538,4054956796864840448,-3.7638445006,-0.3149670301,2.4021,-1.259,-5.628,151,17.274880,2.440771,1.0,NGC_6405,Gaia DR2 4054956796864840448,264.40430960480,-32.29812880371
215,264.78662602706,-32.28299893732,4054967031764219648,-3.5782872747,-0.5800258709,2.1416,-1.276,-5.856,139,13.234916,1.009984,1.0,NGC_6405,Gaia DR2 4054967031764219648,264.78663252547,-32.28297372399
216,264.79420968282,-32.28356122504,4054967134843433088,-3.5753459022,-0.5857504574,2.1348,-2.626,-6.571,113,17.127085,2.564126,0.9,NGC_6405, ,264.79422305659,-32.28353293323
217,264.69945320176,-32.66787258011,4054182839457941504,-3.9431040889,-0.7230710007,1.9687,-1.834,-5.775,159,17.444939,2.761143,1.0,NGC_6405,Gaia DR2 4054182839457941504,264.69946258197,-32.66784771553
218,264.78476728166,-32.67970335199,4054181843023623808,-3.9148127141,-0.7901301234,2.0411,-0.918,-5.513,176,17.797548,2.773886,0.9,NGC_6405, ,264.78477197750,-32.67967961546
219,265.10442308362,-32.64669875611,4054191536820283904,-3.7437589364,-1.0004972901,2.1275,-1.469,-5.631,155,10.133028,0.198885,1.0,NGC_6405,Gaia DR2 4054191536820283904,265.10443059521,-32.64667451153
220,264.59076898499,-32.63586710975,4054186451578070784,-3.9649164627,-0.6286125873,2.2654,-1.374,-5.970,131,14.261279,1.273493,1.0,NGC_6405,Gaia DR2 4054186451578070784,264.59077600996,-32.63584140558
221,265.11221387361,-32.61269395868,4054193254807252096,-3.7114466370,-0.9880231094,2.0518,-0.930,-5.708,139,17.581950,2.632860,1.0,NGC_6405,Gaia DR2 4054193254807252096,265.11221862727,-32.61266938257
222,265.08949347235,-32.52583116809,4054197137457870080,-3.6479616373,-0.9257130207,1.9895,-0.840,-6.367,141,15.627966,1.883906,1.0,NGC_6405,Gaia DR2 4054197137457870080,265.08949776182,-32.52580375462
223,264.44438751603,-32.84837725154,4054176727771565568,-4.2103415296,-0.6382972507,2.2198,-1.366,-5.848,155,15.902002,1.809230,1.0,NGC_6405,Gaia DR2 4054176727771565568,264.44439451677,-32.84835207265
224,264.47471763598,-32.81800500865,4054176899570260096,-4.1710415060,-0.6435563270,2.3486,-1.234,-4.281,101,16.705576,2.193762,0.3,NGC_6405, ,264.47472395806,-32.81798657657
225,264.66104085769,-32.57729619593,4054187035693344896,-3.8837751694,-0.6473653693,2.2050,-1.183,-5.542,130,11.187140,0.524813,1.0,NGC_6405,Gaia DR2 4054187035693344896,264.66104690216,-32.57727233454
226,265.24285283136,-32.62732705868,4054192563262241152,-3.6655467608,-1.0890932547,2.1907,-1.188,-6.075,122,14.784656,1.395398,1.0,NGC_6405,Gaia DR2 4054192563262241152,265.24285890477,-32.62730090243
227,265.11751488960,-32.56484853225,4054196789510337280,-3.6685096609,-0.9664340837,2.1610,-1.049,-5.900,156,15.718912,1.754247,1.0,NGC_6405,Gaia DR2 4054196789510337280,265.11752024866,-32.56482312947
228,265.12487009363,-32.62726733546,4054193048648778624,-3.7181495988,-1.0047891564,2.2010,-1.409,-6.125,117,11.355033,0.608162,1.0,NGC_6405,Gaia DR2 4054193048648778624,265.12487729685,-32.62724096393
229,264.73485673799,-32.50428711380,4054189127295703168,-3.7888171386,-0.6610301286,2.1058,-2.067,-6.609,120,17.972692,2.905315,0.8,NGC_6405, ,264.73486729063,-32.50425865838
230,264.94574152572,-32.65150596163,4054195144593028992,-3.8187962268,-0.8898391049,2.1585,-1.083,-6.076,115,16.627287,2.213255,1.0,NGC_6405,Gaia DR2 4054195144593028992,264.94574706384,-32.65147980107
231,264.80672656547,-32.65851766640,4054183359201271936,-3.8870325461,-0.7944835004,2.0564,-1.680,-6.356,160,17.588280,2.609259,1.0,NGC_6405,Gaia DR2 4054183359201271936,264.80673515713,-32.65849030029
232,265.10200159503,-32.68794831369,4054190677826749184,-3.7798140230,-1.0206496203,1.9815,-1.260,-6.360,133,16.421688,2.079198,0.9,NGC_6405, ,265.10200804090,-32.68792093036
233,265.24758134710,-32.56483817139,4054198855444493824,-3.6104121049,-1.0593952861,2.0903,-1.190,-5.874,149,9.716860,0.213189,1.0,NGC_6405,Gaia DR2 4054198855444493824,265.24758742649,-32.56481288056
234,264.75203738349,-32.49756727402,4054189234716603520,-3.7754043217,-0.6697038184,2.2226,-1.495,-5.915,107,13.751779,1.108183,1.0,NGC_6405,Gaia DR2 4054189234716603520,264.75204501533,-32.49754180666
235,265.16330098930,-32.69070753256,4054191846057763072,-3.7547960539,-1.0658544627,2.1756,-1.614,-6.528,124,15.469377,1.628862,1.0,NGC_6405,Gaia DR2 4054191846057763072,265.16330924640,-32.69067942589
236,265.01688798389,-32.55592498709,4054197407985659648,-3.7059645065,-0.8898180890,2.2364,-0.859,-6.681,153,14.666910,1.486463,0.9,NGC_6405, ,265.01689237186,-32.55589622167
237,265.03672006685,-32.62189098762,4054194800995566464,-3.7529921248,-0.9390084561,2.4160,-1.976,-6.466,131,16.543777,2.253506,0.9,NGC_6405, ,265.03673016814,-32.62186314790
238,264.53579501258,-32.64524289471,4054180782221248256,-3.9975934444,-0.5945070286,2.2561,-1.221,-6.085,144,11.225886,0.542013,1.0,NGC_6405,Gaia DR2 4054180782221248256,264.53580125595,-32.64521669540
239,264.71091228739,-32.49668680863,4054189372155572224,-3.7931618072,-0.6398947046,2.1745,-1.035,-7.085,117,13.772480,1.278103,0.6,NGC_6405, ,264.71091757092,-32.49665630377
240,265.02623081003,-32.72618465107,4054190815265748608,-3.8460690645,-0.9869068589,2.0407,-0.888,-5.308,132,17.788063,2.746387,0.8,NGC_6405, ,265.02623535478,-32.72616179718
241,265.13664806051,-32.51759190100,4054197034378601984,-3.6198844955,-0.9550497431,2.2377,0.190,-6.483,158,15.116906,1.811711,0.6,NGC_6405, ,265.13664709036,-32.51756398808
242,265.09551806279,-32.60348773558,4054193323526767744,-3.7111025897,-0.9712172569,2.1827,-1.234,-5.213,150,17.865732,2.744387,1.0,NGC_6405,Gaia DR2 4054193323526767744,265.09552436969,-32.60346529072
243,264.99093955490,-32.69050566976,4054194040730699648,-3.8316109241,-0.9427954582,2.1869,-1.341,-5.760,141,15.932308,1.854114,1.0,NGC_6405,Gaia DR2 4054194040730699648,264.99094641534,-32.69048086976
244,265.14357949273,-32.59227865896,4054193770203320576,-3.6801219062,-0.9996003311,2.2574,-1.443,-5.900,151,14.853415,1.437212,1.0,NGC_6405,Gaia DR2 4054193770203320576,265.14358686689,-32.59225325618
245,264.55429290031,-32.33451337278,4054945595589952768,-3.7266887275,-0.4414941022,2.0053,-1.119,-5.682,108,11.055955,0.529379,0.8,NGC_6405, ,264.55429860239,-32.33448890861
246,264.51605282856,-32.37692218110,4054945041528137984,-3.7798012828,-0.4368884440,2.2023,-1.607,-5.750,146,11.916976,0.963966,1.0,NGC_6405,Gaia DR2 4054945041528137984,264.51606102118,-32.37689742416
247,264.27657655270,-32.45530757250,4054948786739623808,-3.9543426175,-0.3082428351,2.1054,-1.280,-5.747,159,12.617778,0.909170,1.0,NGC_6405,Gaia DR2 4054948786739623808,264.27658308392,-32.45528282847
248,264.53334055962,-32.34729925747,4054945247689535616,-3.7469610695,-0.4333760114,2.2907,-1.740,-5.330,141,17.958681,2.732296,0.9,NGC_6405, ,264.53334942738,-32.34727630886
249,264.63377084559,-32.38683310374,4054941575500452096,-3.7350257106,-0.5261989785,2.1699,-1.096,-5.862,113,14.965371,1.444774,1.0,NGC_6405,Gaia DR2 4054941575500452096,264.63377643370,-32.38680786457
250,264.64715564580,-32.40904696669,4054941266262774656,-3.7477697470,-0.5476181652,2.1543,-1.315,-5.601,105,12.673636,0.918509,1.0,NGC_6405,Gaia DR2 4054941266262774656,264.64716235217,-32.40902285127
251,264.54271610211,-32.38528328292,4054944324279588736,-3.7748184805,-0.4603854247,2.1583,-1.727,-5.794,145,9.982584,0.307582,1.0,NGC_6405,Gaia DR2 4054944324279588736,264.54272490732,-32.38525833653
252,264.48473308422,-32.38286409241,4054943598419839872,-3.7989776225,-0.4177260213,2.1396,-1.777,-6.525,155,17.782900,2.820110,0.9,NGC_6405, ,264.48474214411,-32.38283599866
253,264.62468646337,-32.54492885754,4054938002077805952,-3.8727743775,-0.6041744059,2.0844,-1.596,-6.004,149,17.796534,2.582861,1.0,NGC_6405,Gaia DR2 4054938002077805952,264.62469461510,-32.54490300698
254,264.47819846896,-32.51209478387,4054941743010050176,-3.9110844271,-0.4822537029,2.1970,-1.376,-5.906,104,16.613674,2.174380,1.0,NGC_6405,Gaia DR2 4054941743010050176,264.47820549445,-32.51206935526
255,264.49731818082,-32.66000593763,4054930885320416128,-4.0274008273,-0.5750378043,2.1000,-1.560,-5.572,156,17.572893,2.482216,0.9,NGC_6405, ,264.49732615892,-32.65998194707
256,264.60289637200,-32.41633040269,4054941060105505792,-3.7738891814,-0.5199241613,2.2800,-0.670,-5.712,104,16.633299,2.148397,1.0,NGC_6405,Gaia DR2 4054941060105505792,264.60289978921,-32.41630580936
257,264.55763584777,-32.33371961355,4054945595589951360,-3.7245073805,-0.4434563555,2.0968,-1.331,-5.561,129,17.686646,2.512051,0.8,NGC_6405, ,264.55764263008,-32.33369567036
258,264.43792776381,-32.58563183665,4054932637662595584,-3.9913693153,-0.4929681096,2.1276,-1.788,-5.567,119,13.026807,1.131764,1.0,NGC_6405,Gaia DR2 4054932637662595584,264.43793690035,-32.58560786762
259,264.41328847933,-32.59066182751,4054932328424950528,-4.0067400057,-0.4781342189,2.3711,-1.568,-5.571,113,10.756764,0.390297,0.9,NGC_6405, ,264.41329649213,-32.59063784126
260,264.56819569207,-32.37543332065,4054944358639319040,-3.7549872620,-0.4733000176,2.1688,-1.305,-5.775,130,13.710330,1.172296,1.0,NGC_6405,Gaia DR2 4054944358639319040,264.56820234496,-32.37540845607
261,264.57186196268,-32.48161070234,4054939200373077120,-3.8430625029,-0.5326848903,2.2305,-1.417,-5.513,141,15.913499,1.829072,1.0,NGC_6405,Gaia DR2 4054939200373077120,264.57186919506,-32.48158696581
262,264.45158623575,-32.42634103592,4054943426620436736,-3.8506829656,-0.4173715370,2.1314,-1.118,-5.899,144,12.788957,0.960442,1.0,NGC_6405,Gaia DR2 4054943426620436736,264.45159193853,-32.42631563745
