SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
141,278.75219634618,+05.61447803109,4284681781352719488,36.0784651104,6.2029078570,2.0424,1.147,-4.970,156,15.917186,1.702651,1.0,IC_4756,Gaia DR2 4284681781352719488,278.75219138390,+05.61449942970
142,278.81374743213,+05.62497143340,4284681296002688896,36.1156285359,6.1529359364,1.8807,1.217,-4.856,157,12.086030,0.806440,0.8,IC_4756, ,278.81374216692,+05.62499234118
143,279.89065712252,+04.70621918514,4283625494279739264,35.7781943378,4.7812250267,2.0285,1.563,-4.951,148,10.154793,0.573843,1.0,IC_4756,Gaia DR2 4283625494279739264,279.89065037017,+04.70624050195
144,280.79980777862,+04.41816229888,4283638001206400256,35.9320643149,3.8427375305,1.9388,1.501,-4.328,122,17.996794,2.463266,0.2,IC_4756, ,280.79980129672,+04.41818093332
145,280.70334459258,+04.43393577336,4283637657638770176,35.9024761707,3.9356197178,1.9353,1.208,-4.022,137,11.116140,0.697344,0.6,IC_4756, ,280.70333937586,+04.43395309030
146,279.61925590603,+04.51256855008,4283614808409203328,35.4820690033,4.9349201108,1.9474,1.426,-5.421,151,14.083677,1.278928,0.6,IC_4756, ,279.61924974722,+04.51259189050
147,279.92775316430,+04.65019495942,4283622053988271872,35.7448351217,4.7229114211,2.1365,1.410,-5.136,139,11.914847,0.767325,1.0,IC_4756,Gaia DR2 4283622053988271872,279.92774707342,+04.65021707275
148,279.70606020723,+04.65131233018,4283624119898400512,35.6455491104,4.9204914054,2.0844,1.472,-5.484,141,12.988635,0.973440,1.0,IC_4756,Gaia DR2 4283624119898400512,279.70605384851,+04.65133594185
149,280.82956501260,+04.50351601602,4283639714896545792,36.0217975061,3.8549697769,2.0148,0.659,-4.181,173,12.683421,1.011834,0.4,IC_4756, ,280.82956216645,+04.50353401755
150,279.22198618351,+05.59461980288,4284757200984920448,36.2723730589,5.7765264420,2.1036,1.866,-4.997,174,9.648023,0.638570,1.0,IC_4756,Gaia DR2 4284757200984920448,279.22197811089,+05.59464131774
151,279.29123011769,+05.54335580119,4284755826595294976,36.2575940540,5.6919018192,2.2181,1.170,-4.730,160,15.625196,1.902070,1.0,IC_4756,Gaia DR2 4284755826595294976,279.29122505652,+05.54337616647
152,279.27103322902,+05.53385204623,4284755998393993472,36.2399625791,5.7055631533,2.1712,1.006,-4.708,156,15.533107,1.616634,1.0,IC_4756,Gaia DR2 4284755998393993472,279.27102887735,+05.53387231679
153,279.02799693293,+05.53711057421,4284758575374541952,36.1333163145,5.9229819997,2.1510,0.780,-4.984,136,16.027414,1.776218,0.8,IC_4756, ,279.02799355885,+05.53713203310
154,279.20882751610,+05.50983437386,4284755517357676032,36.1903683861,5.7500095792,1.9722,0.933,-4.639,159,15.219637,1.510479,0.8,IC_4756, ,279.20882348037,+05.50985434733
155,279.08134324014,+05.50271679222,4284757471542870016,36.1265002362,5.8600816085,2.0710,1.368,-4.419,122,17.792524,2.328739,0.9,IC_4756, ,279.08133732287,+05.50273581847
156,278.42830930480,+05.43407827625,4284718133958040704,35.7703769823,6.4095516371,2.0467,1.043,-4.853,104,14.446561,1.312123,0.9,IC_4756, ,278.42830479383,+05.43409917111
157,278.39709681186,+05.89806659801,4284751836553862912,36.1734055309,6.6460203091,2.0427,1.612,-4.508,141,15.145658,1.413176,0.9,IC_4756, ,278.39708983437,+05.89808600745
158,279.42707032979,+05.70546542912,4284765614802162560,36.4642423615,5.6442795974,2.0102,1.562,-5.020,115,16.793936,2.220895,1.0,IC_4756,Gaia DR2 4284765614802162560,279.42706357103,+05.70548704301
159,279.20665865275,+05.72311653109,4284768058662840832,36.3807779744,5.8480313567,2.1260,1.110,-4.848,162,13.787309,1.122667,1.0,IC_4756,Gaia DR2 4284768058662840832,279.20665384964,+05.72313740442
160,279.57931203614,+05.87222112025,4284792282279302400,36.6824038851,5.5841941681,2.0629,1.753,-4.930,68,17.402338,2.194056,0.7,IC_4756, ,279.57930444869,+05.87224234664
161,279.40970056823,+05.80411876287,4284792832035617280,36.5449249636,5.7041553868,1.9340,1.406,-5.569,93,17.616055,2.260355,0.7,IC_4756, ,279.40969448343,+05.80414274051
162,279.35049472655,+05.68883233651,4284765344243418624,36.4148174389,5.7048085776,2.1746,1.284,-4.631,150,9.413323,0.739992,1.0,IC_4756,Gaia DR2 4284765344243418624,279.35048917085,+05.68885227554
163,279.48009711690,+05.81868092409,4284790151976007296,36.5896947526,5.6481893592,2.1263,1.337,-4.665,105,16.517960,1.851615,0.9,IC_4756, ,279.48009133056,+05.81870100951
164,279.44026855399,+05.70146089393,4284764863207367936,36.4665967900,5.6307511389,2.1538,1.091,-4.772,111,14.147384,1.174282,1.0,IC_4756,Gaia DR2 4284764863207367936,279.44026383328,+05.70148144004
165,279.49813785523,+05.90818421822,4284795512094822016,36.6781185401,5.6724835248,1.8774,1.149,-5.089,97,17.470850,2.244486,0.7,IC_4756, ,279.49813288173,+05.90820612919
166,279.44856334125,+05.67091353640,4284764485250241152,36.4429331283,5.6096165493,2.0765,1.020,-4.695,132,14.661154,1.310330,1.0,IC_4756,Gaia DR2 4284764485250241152,279.44855892798,+05.67093375098
167,279.10218651519,+05.60035024718,4284760740038060032,36.2235186538,5.8855500096,2.1469,1.262,-4.726,146,16.024553,1.730701,1.0,IC_4756,Gaia DR2 4284760740038060032,279.10218105552,+05.60037059524
168,279.60530558364,+05.81797468735,4284791045328629120,36.6454528866,5.5366675922,2.0200,1.423,-5.094,106,13.477234,1.002167,1.0,IC_4756,Gaia DR2 4284791045328629120,279.60529942511,+05.81799661985
169,279.26599539744,+05.58961791489,4284762797302089472,36.2877220725,5.7351716871,2.1612,1.184,-5.011,155,11.249026,0.716229,1.0,IC_4756,Gaia DR2 4284762797302089472,279.26599027531,+05.58963949003
170,279.30998107262,+05.80234714348,4284770292046053248,36.4984241014,5.7919324462,2.0292,1.317,-4.031,137,7.747803,1.249356,0.8,IC_4756, ,279.30997537300,+05.80236449917
171,279.48124081912,+05.85288284761,4284794687461056384,36.6208941749,5.6625808489,2.1186,1.041,-5.263,106,14.724346,1.291040,1.0,IC_4756,Gaia DR2 4284794687461056384,279.48123631355,+05.85290550775
172,279.53771191568,+05.79768604905,4284791320206578432,36.5968103368,5.5875584395,2.0877,1.394,-4.841,132,15.266679,1.470866,1.0,IC_4756,Gaia DR2 4284791320206578432,279.53770588288,+05.79770689224
173,279.54197354836,+05.75556663229,4284788773271057408,36.5609504301,5.5647937418,1.9253,1.280,-4.776,112,17.052336,2.066429,0.8,IC_4756, ,279.54196800932,+05.75558719562
174,279.37731880541,+05.66973942143,4284765069365486464,36.4097752713,5.6723763326,2.1524,1.433,-3.990,135,16.385515,1.969038,1.0,IC_4756,Gaia DR2 4284765069365486464,279.37731260522,+05.66975660060
175,279.55255678872,+05.79345490547,4284790559977845632,36.5997015663,5.5724671977,1.9712,0.848,-4.279,103,16.432028,2.027584,0.8,IC_4756, ,279.55255311886,+05.79347332894
176,279.40395663446,+05.76182137798,4284792415402220416,36.5043879566,5.6902029193,2.0817,1.216,-4.686,115,11.837012,0.751106,1.0,IC_4756,Gaia DR2 4284792415402220416,279.40395137232,+05.76184155381
177,279.56378662017,+05.81851679426,4284791453329544704,36.6272393535,5.5737860415,2.1052,1.140,-5.048,101,11.842329,0.803052,1.0,IC_4756,Gaia DR2 4284791453329544704,279.56378168642,+05.81853852870
178,279.47777086266,+05.82092455872,4284793102596986240,36.5906599279,5.6512662375,2.0817,1.575,-5.013,117,12.736507,0.880815,1.0,IC_4756,Gaia DR2 4284793102596986240,279.47776404626,+05.82094614247
179,279.44096637635,+05.86833127897,4284794236468349824,36.6166197899,5.7053088496,2.0763,1.198,-4.612,114,14.282653,1.200210,1.0,IC_4756,Gaia DR2 4284794236468349824,279.44096119112,+05.86835113619
180,279.55656003192,+05.73605570471,4284788605787748736,36.5500224132,5.5430450342,2.1295,2.080,-5.107,132,13.140109,1.050328,0.5,IC_4756, ,279.55655103130,+05.73607769318
181,279.36175720051,+05.65841288026,4284764931926534400,36.3926015273,5.6810966238,2.2149,1.739,-5.187,105,10.935153,0.605536,0.8,IC_4756, ,279.36174967649,+05.65843521318
182,280.72245592039,+04.75357654943,4283681775545289472,36.1967926228,4.0634179466,1.9449,1.594,-5.182,149,15.442154,1.529199,0.9,IC_4756, ,280.72244903365,+04.75359886082
183,280.94855223651,+04.70575955473,4283669474759343488,36.2563569501,3.8408704104,1.8780,1.391,-4.952,155,15.701962,1.583651,0.8,IC_4756, ,280.94854622723,+04.70578087584
184,279.62110424770,+05.98127630461,4284802074805175936,36.7990477674,5.5962071975,2.1698,1.617,-5.460,101,9.123567,1.235278,0.9,IC_4756, ,279.62109724751,+05.98129981294
185,279.21127740753,+05.92595260231,4284810080624397568,36.5649317182,5.9352569885,2.1241,1.240,-5.042,142,14.485977,1.234321,1.0,IC_4756,Gaia DR2 4284810080624397568,279.21127203996,+05.92597431092
186,279.56143494006,+06.00860348620,4284803135644753664,36.7967095991,5.6614984683,2.1123,1.422,-4.041,95,17.263079,2.298710,0.8,IC_4756, ,279.56142878374,+06.00862088495
187,278.73927681095,+05.85870591189,4284828669243597952,36.2920573812,6.3242912091,2.0936,1.146,-5.124,158,12.667345,0.917817,1.0,IC_4756,Gaia DR2 4284828669243597952,278.73927185088,+05.85872797356
188,279.45777814934,+06.09779344745,4284816398499588224,36.8301097358,5.7936939188,2.0994,1.139,-4.795,123,13.194233,0.961052,1.0,IC_4756,Gaia DR2 4284816398499588224,279.45777321741,+06.09781409259
189,279.33656391958,+05.89528746117,4284806438475643776,36.5938043447,5.8101741841,2.1446,1.334,-4.720,149,9.149287,1.235342,1.0,IC_4756,Gaia DR2 4284806438475643776,279.33655814543,+05.89530778339
190,279.58149061394,+05.99173282384,4284802865078846848,36.7905991331,5.6360922060,2.1514,1.395,-4.705,102,10.875182,0.552211,1.0,IC_4756,Gaia DR2 4284802865078846848,279.58148457470,+05.99175308148
191,279.53950886132,+06.03762167463,4284814989754832512,36.8128803408,5.6940343186,2.0619,0.947,-4.874,103,17.545193,2.367861,0.8,IC_4756, ,279.53950476122,+06.03764265991
192,278.88450427483,+05.85690335422,4284827157414983680,36.3558204757,6.1944560172,2.0959,1.390,-4.530,175,13.530828,1.192942,1.0,IC_4756,Gaia DR2 4284827157414983680,278.88449825870,+05.85692285839
193,279.63365717388,+05.97041550778,4284801868646366208,36.7949550240,5.5801687055,2.0183,1.511,-5.004,99,16.357738,1.775324,1.0,IC_4756,Gaia DR2 4284801868646366208,279.63365063270,+05.97043705278
194,279.42437278784,+05.95748960411,4284808053399423744,36.6891558535,5.7601964570,2.1432,1.226,-4.951,114,12.496464,0.848599,1.0,IC_4756,Gaia DR2 4284808053399423744,279.42436748057,+05.95751092092
195,279.73081067116,+05.94245852609,4284799356069363200,36.8136139473,5.4813060237,2.1822,1.114,-5.172,131,12.824522,0.985882,1.0,IC_4756,Gaia DR2 4284799356069363200,279.73080584886,+05.94248079442
196,279.01411520281,+05.94147738670,4284834544759321088,36.4901316291,6.1173699716,2.0710,1.560,-4.711,166,10.045861,0.617001,1.0,IC_4756,Gaia DR2 4284834544759321088,279.01410844987,+05.94149767017
197,279.41861354716,+06.19901373625,4284822445811204224,36.9033587675,5.8740172055,2.0120,1.641,-4.995,149,15.106629,1.591733,1.0,IC_4756,Gaia DR2 4284822445811204224,279.41860644019,+06.19903524250
198,279.54678734669,+05.95748495011,4284802349682766208,36.7442521987,5.6514844771,2.0879,1.226,-4.927,94,9.157932,0.801283,1.0,IC_4756,Gaia DR2 4284802349682766208,279.54678203942,+05.95750616358
199,278.91877761819,+05.87612017897,4284833101649712128,36.3885124897,6.1726544351,2.1124,1.127,-5.210,184,14.131771,1.225202,1.0,IC_4756,Gaia DR2 4284833101649712128,278.91877274020,+05.87614261091
200,279.27016822504,+05.98814403332,4284810969664880128,36.6472703613,5.9109446212,2.0585,1.679,-5.254,122,14.203746,1.183105,1.0,IC_4756,Gaia DR2 4284810969664880128,279.27016095635,+05.98816665471
201,280.03840605029,+04.78706065767,4283718574826846208,35.9173604515,4.6864605389,2.2291,0.884,-4.944,123,16.935198,2.074342,0.6,IC_4756, ,280.03840223086,+04.78708194434
202,280.36243124881,+04.65857287161,4283706200993843584,35.9489774619,4.3403446671,2.0972,1.342,-4.417,106,17.635736,1.832872,0.8,IC_4756, ,280.36242545160,+04.65859188925
203,278.97866924003,+06.16993347424,4284876188762989312,36.6794299866,6.2515960660,2.0459,1.164,-5.325,116,13.924100,1.129948,1.0,IC_4756,Gaia DR2 4284876188762989312,278.97866419916,+06.16995640132
204,278.71169967513,+06.12325937066,4284854881411774848,36.5174372229,6.4677313515,2.1192,1.307,-5.165,157,12.046021,0.854044,1.0,IC_4756,Gaia DR2 4284854881411774848,278.71169401548,+06.12328160885
205,278.84392571295,+06.02651778681,4284850178439899264,36.4899527477,6.3067941070,2.0199,1.803,-4.285,164,15.905753,1.724775,0.9,IC_4756, ,278.84391790689,+06.02653623612
206,278.72497258461,+06.04642825344,4284850964396358656,36.4543363154,6.4214101935,2.1067,1.213,-4.602,158,11.997697,0.853374,1.0,IC_4756,Gaia DR2 4284850964396358656,278.72496733275,+06.04644806761
207,279.00310405328,+06.09820913627,4284863883657981952,36.6259719327,6.1976474156,2.2687,1.135,-5.475,131,12.646463,0.924194,0.9,IC_4756, ,279.00309913866,+06.09823270919
208,279.23285393914,+06.33669375150,4284873680502384000,36.9435084835,6.1008577669,1.9212,1.234,-5.774,106,12.529109,0.952672,0.5,IC_4756, ,279.23284859342,+06.33671861178
209,280.33437812495,+05.14931620651,4283757985448649216,36.3752918062,4.5872606585,2.1360,1.892,-4.713,140,17.563128,2.221724,0.9,IC_4756, ,280.33436994583,+05.14933649859
210,280.66481747904,+04.99546774929,4283742656680148096,36.3869840802,4.2241215757,1.9471,1.007,-4.721,158,17.390284,2.147585,0.7,IC_4756, ,280.66481312681,+04.99548807582
211,280.27713655071,+04.99756500321,4283728058114411008,36.2136420318,4.5695054728,2.0130,1.242,-5.140,131,14.238480,1.159719,1.0,IC_4756,Gaia DR2 4283728058114411008,280.27713118280,+04.99758713377
212,280.11161132531,+04.97973161970,4283730149735264384,36.1228812868,4.7085228181,2.0250,1.234,-5.166,122,15.724137,1.884729,0.9,IC_4756, ,280.11160599212,+04.97975386220
213,280.07971394014,+04.94900485978,4283729638662629376,36.0809655816,4.7229764103,2.0967,1.516,-5.011,142,13.377955,1.006575,1.0,IC_4756,Gaia DR2 4283729638662629376,280.07970738849,+04.94902643492
214,280.31619524649,+04.91320299022,4283726507602340608,36.1558182117,4.4966464345,2.2604,1.721,-4.265,120,17.275272,2.470671,0.7,IC_4756, ,280.31618780930,+04.91322135341
215,280.45349103260,+05.00797991419,4283750799930633344,36.3026587601,4.4175267541,2.0507,1.700,-4.793,138,11.404828,0.672145,1.0,IC_4756,Gaia DR2 4283750799930633344,280.45348368511,+05.00800055072
216,280.56620079189,+05.02058409173,4283740015304890752,36.3648712983,4.3230948593,2.0523,1.331,-5.281,158,16.258568,1.811036,1.0,IC_4756,Gaia DR2 4283740015304890752,280.56619503912,+05.02060682937
217,280.39037905250,+05.04421772248,4283751938134417664,36.3065556271,4.4899880160,1.9813,1.510,-4.776,148,15.241503,1.444679,1.0,IC_4756,Gaia DR2 4283751938134417664,280.39037252583,+05.04423828581
218,280.12433414132,+04.97920030205,4283729982260001408,36.1281552703,4.6969770449,2.0250,1.180,-4.915,88,17.676023,1.861967,0.4,IC_4756, ,280.12432904152,+04.97922146386
219,278.92654663837,+06.25968833294,4284880964767268608,36.7366648469,6.3382240925,2.1463,1.195,-5.010,134,14.432182,1.254990,1.0,IC_4756,Gaia DR2 4284880964767268608,278.92654146237,+06.25970990377
220,279.14953069567,+06.52294957361,4284893059395017984,37.0734506228,6.2585207980,2.1506,0.674,-4.468,152,14.492190,1.582706,0.7,IC_4756, ,279.14952777482,+06.52296881083
221,279.29246762845,+04.48771935313,4283781654977036160,35.3119187304,5.2142516036,1.9930,0.919,-5.342,108,14.358595,1.209527,0.8,IC_4756, ,279.29246365948,+04.48774235341
222,280.47574747011,+05.27729998157,4283765166633986944,36.5536578763,4.5195392771,2.1194,1.470,-5.068,137,13.651634,1.033705,1.0,IC_4756,Gaia DR2 4283765166633986944,280.47574111400,+05.27732180213
223,279.21262544648,+04.71440092759,4283801450500351232,35.4788732082,5.3876944495,2.1078,1.121,-4.994,140,14.684274,1.287434,1.0,IC_4756,Gaia DR2 4283801450500351232,279.21262060357,+04.71442242953
224,280.53677776291,+05.19041007158,4283760837306694272,36.5034815824,4.4260448384,2.1529,1.524,-4.847,140,14.531505,1.228373,1.0,IC_4756,Gaia DR2 4283760837306694272,280.53677117423,+05.19043094061
225,279.10639704332,+04.71373786464,4283802167742893312,35.4302364452,5.4818453004,2.0242,1.324,-5.834,112,17.900051,2.324005,0.4,IC_4756, ,279.10639132342,+04.71376298325
226,280.51209374371,+05.26824787127,4283765815135617408,36.5619708443,4.4831640649,2.2356,1.294,-5.319,153,17.791847,2.354616,0.8,IC_4756, ,280.51208814869,+05.26827077252
227,278.89086394767,+04.45038627218,4283789905627894272,35.0966802995,5.5545169259,2.0867,1.423,-4.891,147,9.417958,1.390383,1.0,IC_4756,Gaia DR2 4283789905627894272,278.89085780234,+04.45040733065
228,279.24553720122,+04.52454676973,4283782758802757760,35.3236659142,5.2726321211,2.0857,1.373,-5.017,107,16.544325,1.958880,1.0,IC_4756,Gaia DR2 4283782758802757760,279.24553127121,+04.52456837070
229,279.19788738754,+04.37581123628,4283771866765680896,35.1688701404,5.2477572340,2.0662,1.391,-5.021,125,16.788065,2.009806,1.0,IC_4756,Gaia DR2 4283771866765680896,279.19788138100,+04.37583285447
230,279.00251851933,+04.43351595907,4283786332215239936,35.1321102095,5.4475925201,1.9979,1.158,-4.960,131,16.234343,1.801260,1.0,IC_4756,Gaia DR2 4283786332215239936,279.00251351853,+04.43353731463
231,278.94465745280,+04.52677730052,4283792242090284544,35.1894960439,5.5411991942,2.0414,1.101,-5.264,148,14.061272,1.151012,1.0,IC_4756,Gaia DR2 4283792242090284544,278.94465269755,+04.52679996496
232,280.52619979356,+05.27627076571,4283765849493342464,36.5755186944,4.4742622466,2.2509,1.730,-5.693,143,12.964804,0.947788,0.6,IC_4756, ,280.52619231325,+05.27629527724
233,277.98694970160,+06.08626993161,4284959854714830336,36.1582336686,7.0949978805,1.9604,1.095,-4.989,106,13.396127,1.074508,0.7,IC_4756, ,277.98694496029,+06.08629141203
234,277.42937013582,+05.80811230564,4284967237747336192,35.6566939208,7.4657090299,2.2262,0.791,-5.348,155,17.942118,2.488316,0.6,IC_4756, ,277.42936671255,+05.80813533175
235,279.32818619919,+04.91575009685,4283829144451065216,35.7115509685,5.3759051957,2.1974,0.970,-4.618,147,10.892125,0.557922,0.9,IC_4756, ,279.32818200738,+04.91576997991
236,279.55484969141,+04.79457663571,4283817393420088064,35.7054489233,5.1196741069,2.0385,1.521,-5.002,142,13.947776,1.131639,1.0,IC_4756,Gaia DR2 4283817393420088064,279.55484311966,+04.79459817210
237,279.68605482460,+04.75732408827,4283813545129176320,35.7314142502,4.9862041283,2.1061,1.307,-4.894,137,14.839577,1.369084,1.0,IC_4756,Gaia DR2 4283813545129176320,279.68604917778,+04.75734515966
238,279.76209989482,+04.75520907074,4283814266683587712,35.7639078783,4.9176505085,1.8861,1.128,-5.114,118,17.522960,2.270256,0.6,IC_4756, ,279.76209502138,+04.75523108935
239,279.31772037604,+04.70997107070,4283822096391100800,35.5224338323,5.2922537033,2.1321,0.651,-5.500,126,15.308307,1.568311,0.5,IC_4756, ,279.31771756363,+04.70999475126
240,279.61748314433,+04.75636460291,4283816671865452416,35.6995476612,5.0467263983,1.9959,1.090,-4.823,156,9.476510,0.648603,0.9,IC_4756, ,279.61747843506,+04.75638536860
241,279.51359742715,+05.02194129286,4283836772312910976,35.8904827954,5.2590532664,2.0646,1.183,-4.542,145,14.497178,1.452943,1.0,IC_4756,Gaia DR2 4283836772312910976,279.51359231405,+05.02196084869
242,279.43372189246,+04.96703148506,4283835462323288960,35.8051944237,5.3052525418,2.0458,1.588,-4.923,137,12.821430,0.940606,1.0,IC_4756,Gaia DR2 4283835462323288960,279.43371502947,+04.96705268131
243,279.45634499728,+04.96751018201,4283836188197348352,35.8158454069,5.2853598377,2.1882,0.749,-4.596,114,17.170135,2.124275,0.8,IC_4756, ,279.45634176026,+04.96752997034
244,279.36384300978,+04.96285524470,4283835260484518400,35.7698777518,5.3654807819,2.1077,1.070,-5.144,136,15.912004,1.695801,1.0,IC_4756,Gaia DR2 4283835260484518400,279.36383838550,+04.96287739248
245,279.32272348611,+04.89928448210,4283829105779308672,35.6943263779,5.3733253150,2.0124,1.812,-4.704,151,17.869661,2.409300,0.5,IC_4756, ,279.32271565583,+04.89930473543
246,279.68603017339,+04.70256752182,4283812548696687872,35.6823766051,4.9614722110,2.0539,1.151,-4.676,151,11.669600,0.855347,1.0,IC_4756,Gaia DR2 4283812548696687872,279.68602520096,+04.70258765460
247,279.46761101558,+04.83562298013,4283830377082631424,35.7027758004,5.2157713327,2.1080,1.436,-5.087,146,15.894032,1.762067,1.0,IC_4756,Gaia DR2 4283830377082631424,279.46760481072,+04.83564488249
248,279.67694605222,+04.76172039193,4283813751287625344,35.7312318140,4.9962884216,2.0734,1.175,-5.370,128,15.092469,1.423935,1.0,IC_4756,Gaia DR2 4283813751287625344,279.67694097567,+04.76174351276
249,278.88820225280,+04.69273767532,4283842334276855040,35.3127246647,5.6663748944,2.0129,1.574,-4.307,159,16.120220,1.938271,0.9,IC_4756, ,278.88819545306,+04.69275621935
250,279.05129405727,+04.71407532152,4283849038740454912,35.4056179041,5.5309925763,2.1770,1.004,-5.277,115,14.787704,1.362674,1.0,IC_4756,Gaia DR2 4283849038740454912,279.05128971982,+04.71409804194
251,279.44140739479,+04.98929989681,4283837012831119104,35.8286208897,5.3084773912,2.1077,1.335,-4.820,145,15.569220,1.559178,1.0,IC_4756,Gaia DR2 4283837012831119104,279.44140162501,+04.98932064959
252,279.44650665984,+04.67659402335,4283810555832117760,35.5507830658,5.1626701887,2.0935,1.615,-4.737,134,16.252401,1.909728,1.0,IC_4756,Gaia DR2 4283810555832117760,279.44649968314,+04.67661441877
253,279.17164052553,+04.76044171758,4283826013397820544,35.5015985863,5.4449327142,2.0918,1.286,-4.951,119,13.438788,1.029386,1.0,IC_4756,Gaia DR2 4283826013397820544,279.17163496942,+04.76046303439
254,278.72156790598,+04.63273579977,4283843369383298688,35.1835400869,5.7874586202,2.2384,1.082,-5.056,148,11.079878,0.660137,1.0,IC_4756,Gaia DR2 4283843369383298688,278.72156323210,+04.63275756866
255,279.48518241945,+04.80959893078,4283829350609148544,35.6874070601,5.1883931171,2.2474,0.782,-4.582,159,14.793004,1.349986,0.9,IC_4756, ,279.48517904061,+04.80961865884
256,279.48143739236,+04.88311918677,4283830999876700288,35.7515751339,5.2249378940,2.0389,1.251,-5.072,150,14.082912,1.130940,1.0,IC_4756,Gaia DR2 4283830999876700288,279.48143198649,+04.88314102455
257,279.40719466079,+05.15169916051,4283886383455545728,35.9587120062,5.4122024591,2.1487,0.996,-4.947,140,12.283316,0.979191,1.0,IC_4756,Gaia DR2 4283886383455545728,279.40719035506,+05.15172046009
258,279.31302938093,+05.06959700058,4283884184433844224,35.8425931053,5.4588381777,2.1103,1.255,-5.110,132,17.462158,2.258852,0.9,IC_4756, ,279.31302395624,+05.06961900197
259,279.20231935637,+04.83313805360,4283873812112477568,35.5806223408,5.4504912379,2.0613,1.105,-4.859,122,14.280318,1.202261,0.9,IC_4756, ,279.20231458175,+04.83315897429
260,279.43318435410,+05.07530628990,4283885082106732800,35.9019798896,5.3546197684,2.1388,1.479,-5.466,158,15.618468,1.591638,1.0,IC_4756,Gaia DR2 4283885082106732800,279.43317796112,+05.07532982407
261,279.22112888739,+04.90511620108,4283875908056602624,35.6536378935,5.4662732317,2.0561,1.286,-4.731,132,13.704968,1.112706,1.0,IC_4756,Gaia DR2 4283875908056602624,279.22112333009,+04.90513657066
262,279.21296231158,+04.90071690634,4283875804977391360,35.6460038365,5.4715467610,2.0067,1.468,-4.989,125,14.381135,1.226614,1.0,IC_4756,Gaia DR2 4283875804977391360,279.21295596783,+04.90073838676
263,279.07037903495,+05.05029882957,4283893255411817728,35.7156904985,5.6658179885,2.0769,1.499,-5.305,122,17.457903,2.239014,0.9,IC_4756, ,279.07037255577,+05.05032167054
264,279.23058662829,+05.13469969864,4283888518080905472,35.8637265078,5.5614973739,2.1414,1.523,-4.606,123,16.844492,2.008196,0.9,IC_4756, ,279.23058004451,+05.13471953003
265,278.54066609032,+04.71823083145,4283857113278871040,35.1783926024,5.9869359578,2.2056,1.138,-5.010,150,16.179947,1.874433,1.0,IC_4756,Gaia DR2 4283857113278871040,278.54066117394,+04.71825240228
266,279.33059947343,+05.10728817104,4283888758598920960,35.8843149604,5.4602338895,2.0980,1.561,-5.096,129,10.947448,0.640304,1.0,IC_4756,Gaia DR2 4283888758598920960,279.33059272567,+05.10731011215
267,279.07091411733,+04.81760722150,4283850894166294272,35.5072961338,5.5603052530,2.1995,1.507,-4.731,95,17.469963,2.217401,0.8,IC_4756, ,279.07090760585,+04.81762759108
268,279.46205911364,+05.09589163996,4283885219545682176,35.9334694546,5.3382498778,2.1338,1.287,-5.455,139,13.648813,1.067121,0.9,IC_4756, ,279.46205355040,+05.09591512677
269,278.79538756909,+04.90718839792,4283866527847459584,35.4630837621,5.8457151183,1.9440,1.634,-5.063,110,16.992954,2.105146,0.8,IC_4756, ,278.79538050793,+04.90721019695
270,279.00168583231,+05.09040120565,4283894531035322240,35.7206310857,5.7449756220,1.9875,0.667,-5.599,114,14.328086,1.251649,0.1,IC_4756, ,279.00168294913,+05.09042531246
271,279.37434000960,+05.14832617475,4283889372754633856,35.9408535894,5.4398798199,2.2573,0.305,-4.924,122,17.890160,2.557531,0.2,IC_4756, ,279.37433869109,+05.14834737531
272,279.07228741201,+04.90466137995,4283877866561881984,35.5859625320,5.5983892789,2.2653,0.885,-4.956,88,15.642600,1.652979,0.8,IC_4756, ,279.07228358759,+04.90468271828
273,279.37755542416,+05.04843340145,4283884601070427904,35.8527689799,5.3919314586,2.1219,1.211,-5.070,150,9.586540,0.682960,1.0,IC_4756,Gaia DR2 4283884601070427904,279.37755018983,+05.04845523062
274,278.97694177855,+04.90149595430,4283855326572561792,35.5400328535,5.6817273859,2.0712,1.147,-4.738,121,13.692367,1.133053,1.0,IC_4756,Gaia DR2 4283855326572561792,278.97693682195,+04.90151635402
275,279.35711079698,+05.05310771715,4283885322624969088,35.8477236564,5.4122135356,2.0739,1.090,-4.915,148,14.995725,1.388640,1.0,IC_4756,Gaia DR2 4283885322624969088,279.35710608561,+05.05312887896
276,279.25521235849,+04.97208761179,4283877316805938432,35.7290691295,5.4662124440,2.0593,0.653,-4.320,143,14.330287,1.257977,0.6,IC_4756, ,279.25520953634,+04.97210621179
277,279.27691684050,+05.19440856090,4283890609705389312,35.9381811726,5.5472607929,2.1348,1.526,-4.033,118,17.455858,2.186617,0.6,IC_4756, ,279.27691024313,+05.19442592521
278,279.36834517104,+05.04580779583,4283884562390877184,35.8462554210,5.3989325077,2.0270,1.387,-4.470,130,17.674818,2.311983,0.9,IC_4756, ,279.36833917600,+05.04582704166
279,279.04405103098,+04.95243977540,4283879344030730624,35.6160421456,5.6450592127,2.0985,1.190,-4.479,96,15.777029,1.661220,1.0,IC_4756,Gaia DR2 4283879344030730624,279.04404588817,+04.95245905998
