SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
438,267.03048963811,-34.96666288346,4041500453871457536,355.1127204709,-3.5767942422,3.5080,2.574,-6.218,142,14.052777,1.431674,0.9,NGC_6475, ,267.03047611439,-34.96663611151
439,267.05026269809,-34.94698856134,4041500595674212096,355.1379746640,-3.5805907873,3.2715,3.843,-4.950,149,10.370606,0.710741,0.6,NGC_6475, ,267.05024251192,-34.94696724884
440,267.01401835634,-37.50524439497,4039858715578820480,352.9204037921,-4.8669792654,3.6393,3.305,-6.050,138,14.736284,1.692570,0.9,NGC_6475, ,267.01400041874,-37.50521834636
441,268.46330722949,-34.11868871957,4041609997074381568,356.4459270250,-4.1620802728,3.5849,4.123,-5.416,154,14.527313,1.621347,0.9,NGC_6475, ,268.46328578694,-34.11866540068
442,268.37502511833,-34.14844995771,4041610233225816064,356.3832697433,-4.1139135488,3.6905,2.887,-4.908,136,15.156365,2.041573,1.0,NGC_6475,Gaia DR2 4041610233225816064,268.37501009858,-34.14842882604
443,268.44689838310,-34.13936272453,4041609889847502976,356.4211613032,-4.1607396858,3.7574,3.025,-5.113,149,17.622375, ,0.8,NGC_6475, ,268.44688264709,-34.13934071022
444,268.46782182730,-34.11798921738,4041610031434097792,356.4484178950,-4.1649589614,3.5235,2.963,-5.026,148,13.892706,1.383874,0.7,NGC_6475, ,268.46780641771,-34.11796757766
445,268.84132690390,-34.01652023913,4042365224139721728,356.6920380352,-4.3817669247,3.4580,2.662,-4.911,121,9.325098,0.287514,1.0,NGC_6475,Gaia DR2 4042365224139721728,268.84131307628,-34.01649909455
446,268.85013706576,-34.00017640602,4042365254122513152,356.7098960210,-4.3799199675,3.6759,3.971,-5.360,129,12.090532,0.916195,1.0,NGC_6475,Gaia DR2 4042365254122513152,268.85011644258,-34.00015332824
447,268.84190459955,-34.03606384678,4042364640024018944,356.6753032152,-4.3919534927,3.4225,3.309,-5.617,139,12.351007,0.977179,1.0,NGC_6475,Gaia DR2 4042364640024018944,268.84188740717,-34.03603966247
448,268.84609768378,-34.02375584591,4042365017981208320,356.6877362985,-4.3888091613,3.6693,3.197,-5.845,138,10.546268,0.657123,1.0,NGC_6475,Gaia DR2 4042365017981208320,268.84608107572,-34.02373067994
449,268.81974231346,-34.02093049164,4042364846130323968,356.6792345162,-4.3684799426,3.4725,3.384,-5.584,136,15.601665,2.044722,0.8,NGC_6475, ,268.81972473454,-34.02090644942
450,266.97240147491,-34.98699810914,4041501828260950912,355.0707304157,-3.5464201033,3.7889,0.709,-3.963,87,16.363941,1.880228,0.2,NGC_6475, ,266.97239774892,-34.98698104622
451,268.26467414821,-32.71584614375,4043450442109613312,357.5760807042,-3.3114018686,3.4979,2.784,-4.720,135,14.177593,1.444468,0.7,NGC_6475, ,268.26465990146,-32.71582582153
452,267.98747824351,-34.31253688317,4041612677136018560,356.0790637060,-3.9202543183,3.7053,2.854,-5.000,125,14.389255,1.529312,0.9,NGC_6475, ,267.98746336648,-34.31251535539
453,267.10290923931,-38.03751250330,4039761752373460224,352.4970877766,-5.1992889084,3.5081,4.774,-4.462,140,17.915993,1.336937,0.3,NGC_6475, ,267.10288314165,-38.03749329191
454,268.14922788381,-39.73239801437,4036425937164022016,351.4387242824,-6.7574690049,3.2764,3.611,-5.013,130,17.473999,1.207024,0.3,NGC_6475, ,268.14920766719,-39.73237643062
455,268.31981832667,-32.66959756191,4043452125736792448,357.6395510959,-3.3280653227,3.4020,3.014,-4.700,149,16.847473,2.493085,0.9,NGC_6475, ,268.31980291091,-32.66957732580
456,269.33981051080,-34.18148540265,4042368247798726144,356.7547221644,-4.8218756671,3.4967,2.730,-5.783,151,14.910008,1.716887,1.0,NGC_6475,Gaia DR2 4042368247798726144,269.33979630229,-34.18146050362
457,267.18624749499,-35.27981286189,4041444211318900480,354.9088524621,-3.8468032745,3.4244,2.031,-6.476,141,17.832598, ,0.5,NGC_6475, ,267.18623678307,-35.27978497911
458,271.70351608727,-33.87719178780,4042555469780950400,357.9797384298,-6.3850528263,3.4525,2.317,-6.069,97,17.353610,1.626801,0.3,NGC_6475, ,271.70350407142,-33.87716565738
459,268.22282622086,-32.63085911612,4043454698499495680,357.6316604193,-3.2380217582,3.3906,1.202,-7.270,143,17.597555, ,0.1,NGC_6475, ,268.22282007564,-32.63082781473
460,268.12076454759,-34.18641431092,4041615421550163200,356.2439891832,-3.9514455149,3.7884,2.400,-5.215,122,15.859793,2.080569,0.6,NGC_6475, ,268.12075205586,-34.18639185745
461,268.04095670351,-34.24998648768,4041616211825713664,356.1555570199,-3.9266828768,3.5118,3.211,-5.379,129,17.138338,2.450284,0.8,NGC_6475, ,268.04093997800,-34.24996332810
462,268.16638661215,-34.17328721246,4041615318478984576,356.2744655216,-3.9773766189,3.7163,1.861,-5.703,133,17.196000,2.454855,0.5,NGC_6475, ,268.16637692736,-34.17326265788
463,268.00627508933,-34.22979505507,4041616491068266752,356.1584576932,-3.8917351985,3.7242,1.923,-5.651,122,17.488665,2.575086,0.3,NGC_6475, ,268.00626507518,-34.22977072438
464,267.95041467595,-34.28437770827,4041615906951544192,356.0878441759,-3.8795885513,3.4739,2.995,-5.777,133,14.180346,1.490926,1.0,NGC_6475,Gaia DR2 4041615906951544192,267.95039906917,-34.28435283507
465,268.01486901410,-34.21442814550,4041616589781115136,356.1753458207,-3.8900794182,3.6465,2.824,-6.425,125,14.545403,1.608729,1.0,NGC_6475,Gaia DR2 4041616589781115136,268.01485431062,-34.21440048230
466,266.98319027340,-34.89916207298,4041503859850027136,355.1507617792,-3.5088353700,3.8155,0.759,-5.638,126,17.953485,1.366745,0.1,NGC_6475, ,266.98318628892,-34.89913779826
467,267.00908295118,-34.88419563409,4041503958567428224,355.1745626743,-3.5193565845,3.6106,1.904,-5.362,138,16.706184,2.324346,0.6,NGC_6475, ,267.00907295767,-34.88417254770
468,265.30380068329,-39.58888712825,5961165571827076224,350.4365396125,-4.8018443021,3.4065,3.441,-4.567,165,16.099394,1.998058,0.4,NGC_6475, ,265.30378145840,-39.58886746478
469,265.40007908095,-39.43115728415,5961168213168727552,350.6104122888,-4.7824663336,3.6247,3.460,-6.997,111,15.707608,1.952052,0.2,NGC_6475, ,265.40005979374,-39.43112715818
470,267.16548957354,-35.26233428775,4041444486196904448,354.9151938372,-3.8232941087,3.5846,3.348,-5.066,131,14.168281,1.466882,1.0,NGC_6475,Gaia DR2 4041444486196904448,267.16547191929,-35.26231247580
471,267.18183749753,-35.23476170168,4041444623635909760,354.9457806347,-3.8206311324,3.6389,3.282,-5.491,126,15.100806,1.770264,1.0,NGC_6475,Gaia DR2 4041444623635909760,267.18182019719,-35.23473805987
472,274.44459772241,-35.09010946601,4038503803647058304,357.9582039340,-8.9492312072,3.6646,4.256,-5.921,97,17.805006,1.028561,0.6,NGC_6475, ,274.44457532771,-35.09008397281
473,269.16513436859,-34.06684228518,4042373294306363136,356.7825105223,-4.6394323818,3.5604,3.333,-6.055,157,17.308250,2.216493,0.9,NGC_6475, ,269.16511704522,-34.06681621504
474,267.24610069406,-35.17113876457,4041446680949172480,355.0275007714,-3.8331527372,3.5300,2.613,-4.911,133,17.230371,2.268564,0.7,NGC_6475, ,267.24608693099,-35.17111761999
475,267.31934376367,-35.13501557677,4041447269336523776,355.0893142044,-3.8661283475,3.8381,3.176,-5.349,139,16.479220,2.196112,0.9,NGC_6475, ,267.31932704262,-35.13499254635
476,273.13151233953,-36.79654280577,4037911029433977984,355.9303837089,-8.7835555513,3.5117,1.612,-3.127,95,17.870815,0.908483,0.1,NGC_6475, ,273.13150367215,-36.79652934230
477,272.90724887658,-36.76897236642,4037914156176046848,355.8712537768,-8.6114935253,3.3630,3.222,-7.833,151,17.717190,0.988644,0.1,NGC_6475, ,272.90723155881,-36.76893864100
478,267.24229161150,-35.11869687479,4041447853452524032,355.0710530646,-3.8036321891,3.7135,2.793,-4.675,156,16.888393,2.250069,0.8,NGC_6475, ,267.24227690982,-35.11867674632
479,267.27194125189,-35.10790665117,4041448059610877056,355.0927845346,-3.8189458991,3.6434,2.620,-5.103,138,15.941207,2.035328,0.8,NGC_6475, ,267.27192746267,-35.10788467992
480,267.50563929386,-33.05490154246,4043459719243001344,356.9590820816,-2.9349916818,3.5349,2.042,-6.135,155,13.679018,1.517033,0.8,NGC_6475, ,267.50562880414,-33.05487512788
481,268.27318978422,-34.13114907994,4041620889116692864,356.3556593924,-4.0323967724,3.6270,3.239,-4.943,149,13.883810,1.379749,0.8,NGC_6475, ,268.27317293662,-34.13112779758
482,268.20510984088,-34.11485806322,4041621576311789440,356.3412417776,-3.9755207963,3.5763,2.102,-5.628,143,5.664317,1.352773,1.0,NGC_6475,Gaia DR2 4041621576311789440,268.20509890947,-34.11483383155
483,268.20189559533,-34.12808455637,4041621541952009088,356.3284512512,-3.9799037459,3.6934,2.274,-5.368,131,11.607870,0.836441,0.8,NGC_6475, ,268.20188376759,-34.12806144415
484,268.37835061465,-34.04513594475,4041622980689033088,356.4741416299,-4.0642581575,3.3265,2.899,-5.888,139,16.532398,2.560282,0.4,NGC_6475, ,268.37833555087,-34.04511059364
485,268.33327023185,-34.05889526470,4041622740170699520,356.4433601649,-4.0389282362,3.3448,3.054,-6.870,138,16.456657,1.857307,0.4,NGC_6475, ,268.33325436008,-34.05886568553
486,268.20211237476,-34.12868082342,4041621541897416320,356.3280262091,-3.9803597556,3.8068,2.656,-6.746,115,13.754670, ,0.5,NGC_6475, ,268.20209856003,-34.12865177814
487,268.79185955257,-31.80918898015,4043644059246090752,358.5854876077,-3.2394709374,3.6330,3.170,-5.660,111,17.726704,2.000959,0.6,NGC_6475, ,268.79184349176,-31.80916461070
488,269.46035623288,-37.73634908225,4037198511545475968,353.6947905484,-6.6597858976,3.7976,3.338,-6.411,139,11.821289,0.873290,0.6,NGC_6475, ,269.46033805977,-37.73632147933
489,270.40783386367,-36.74040977196,4037184394113286528,354.9405793728,-6.8337630306,3.2750,3.828,-4.955,133,17.380615,1.300442,0.6,NGC_6475, ,270.40781329640,-36.74038843793
490,266.70911771765,-34.97670711602,4041509009559073408,354.9681958095,-3.3562502467,3.3947,4.954,-4.752,120,17.974333,2.324388,0.2,NGC_6475, ,266.70909168628,-34.97668665602
491,269.49557540329,-33.94974539380,4042377417463957888,357.0208920580,-4.8191682987,3.6321,2.939,-5.347,112,8.186216,0.116123,0.9,NGC_6475, ,269.49556014880,-33.94972237199
492,266.11664885664,-35.10566414717,4041319034444396416,354.6057304963,-3.0084665091,3.5166,3.473,-5.904,136,14.616991,1.652174,0.9,NGC_6475, ,266.11663057853,-35.10563872717
493,270.23726539354,-34.96495735608,4042036882476008832,356.4345743620,-5.8505978241,3.3253,3.358,-4.449,147,9.864208,0.379094,0.5,NGC_6475, ,270.23724775107,-34.96493820066
494,267.08569155833,-35.08262844105,4041450464793637248,355.0362743225,-3.6751348518,3.5193,3.256,-4.912,136,10.911236,0.674026,1.0,NGC_6475,Gaia DR2 4041450464793637248,267.08567442711,-35.08260729216
495,267.90367056589,-37.77461098351,4039871458669570304,353.0463866314,-5.6106931733,3.6634,1.692,-6.745,124,17.450405,2.239283,0.1,NGC_6475, ,267.90366134935,-37.77458194254
496,269.53726926314,-33.90233890505,4042379071119607552,357.0794133710,-4.8257794860,3.6135,3.547,-5.174,122,15.758387,1.937779,1.0,NGC_6475,Gaia DR2 4042379071119607552,269.53725086315,-33.90231662810
497,268.27736475206,-34.06115966688,4041623431737633792,356.4179876238,-4.0000746550,3.7571,2.609,-5.491,124,16.809294,2.580745,1.0,NGC_6475,Gaia DR2 4041623431737633792,268.27735119261,-34.06113602507
498,268.37244830893,-34.01284810955,4041623289926557824,356.4996336810,-4.0437682826,3.5637,2.759,-5.045,152,13.739592,1.496514,0.7,NGC_6475, ,268.37243397807,-34.01282638802
499,268.16206005201,-34.10248533672,4041624531249481600,356.3338950149,-3.9385089975,3.6786,3.699,-6.625,140,16.277900,2.357887,0.7,NGC_6475, ,268.16204081825,-34.10245681241
500,268.21732767309,-34.03068713288,4041625214071896064,356.4191881045,-3.9417495977,3.5444,3.003,-4.770,123,14.871127,1.697109,1.0,NGC_6475,Gaia DR2 4041625214071896064,268.21731207156,-34.03066659538
501,267.57299499087,-32.89449587473,4043465865267495808,357.1260476736,-2.9015613437,3.8299,1.103,-5.313,142,17.799309,2.240650,0.3,NGC_6475, ,267.57298933506,-32.89447299931
502,269.58214626286,-33.82644063813,4042380475755908736,357.1641096106,-4.8206400256,3.6151,2.366,-4.790,156,17.992388,2.165512,0.4,NGC_6475, ,269.58213400019,-33.82642001452
503,272.05158916578,-36.45595936230,4038649390264568320,355.8272999204,-7.8579613646,3.4184,3.662,-3.502,107,17.644928, ,0.1,NGC_6475, ,272.05156956281,-36.45594428424
504,271.41367235731,-36.64961908069,4038631213960667776,355.4106240315,-7.4979860000,3.3008,3.906,-2.801,91,17.454044,1.000719,0.1,NGC_6475, ,271.41365139573,-36.64960702083
505,270.49900983554,-34.58867262899,4042144149200701312,356.8701928538,-5.8551846922,3.5634,3.738,-5.747,158,15.107840,2.079252,1.0,NGC_6475,Gaia DR2 4042144149200701312,270.49899028596,-34.58864788496
506,269.45344467086,-33.87104662366,4042381609358824960,357.0721365370,-4.7498263702,3.6410,3.723,-5.246,119,14.419936,1.552154,0.9,NGC_6475, ,269.45342536495,-33.87102403671
507,267.74242654513,-32.92186938220,4043467450186153088,357.1751589326,-3.0378606091,3.4449,1.627,-5.835,131,17.675663,2.635899,0.1,NGC_6475, ,267.74241819984,-32.92184425928
508,268.13272798165,-34.02760703477,4041625768201171456,356.3863398322,-3.8796913657,3.5621,2.366,-5.489,119,14.641087,1.626734,1.0,NGC_6475,Gaia DR2 4041625768201171456,268.13271568998,-34.02758340158
509,268.25652894527,-34.00010036072,4041626833352064000,356.4620968950,-3.9543566562,3.3198,2.461,-5.555,131,14.890416,1.864050,0.7,NGC_6475, ,268.25651616421,-34.00007644336
510,267.93238900755,-37.64408408580,4039876853318329216,353.1711944170,-5.5646045819,3.6591,3.893,-5.374,77,15.609063, ,0.6,NGC_6475, ,267.93236783920,-37.64406094774
511,267.55000693719,-35.28093128014,4041453106146885376,355.0599244975,-4.1026689441,3.6507,2.594,-5.733,105,12.782765,1.067406,0.9,NGC_6475, ,267.54999325570,-35.28090659639
512,267.14790111915,-35.00360714682,4041452694094325760,355.1304274235,-3.6783133835,3.2865,2.435,-4.509,153,17.067072,1.632249,0.2,NGC_6475, ,267.14788831995,-35.00358773307
513,271.31945244300,-35.05536776259,4039058133675905024,356.7858297320,-6.6702922600,3.4232,6.039,-5.904,115,17.304276,1.557619,0.1,NGC_6475, ,271.31942067984,-35.05534234259
514,267.81046893744,-32.72439746569,4043471504579370624,357.3744905804,-2.9864676951,3.7066,3.939,-7.940,148,17.911180,2.638830,0.3,NGC_6475, ,267.81044877820,-32.72436327958
515,265.34503985457,-39.31401182764,5961178314932529152,350.6881659857,-4.6848503984,3.3302,3.067,-4.723,113,14.038395,1.055912,0.3,NGC_6475, ,265.34502278673,-39.31399149250
516,267.53813596000,-35.14150674629,4041455064653664896,355.1752549231,-4.0233030870,3.6060,3.259,-5.382,130,13.575863,1.258986,1.0,NGC_6475,Gaia DR2 4041455064653664896,267.53811880061,-35.14148357379
517,267.48172546720,-35.19761083912,4041454480537793280,355.1033051924,-4.0122256028,3.5275,3.054,-7.392,130,13.749490,1.417595,0.1,NGC_6475, ,267.48170937608,-35.19757901245
518,269.41923520143,-33.76493627963,4042384667380465792,357.1504870448,-4.6725618888,3.7825,2.771,-5.139,122,16.569454,2.468409,0.6,NGC_6475, ,269.41922085001,-33.76491415338
519,266.11958584343,-29.62356374590,4057075040366297856,359.2837553402,-0.1465325261,3.3121,3.274,-6.951,138,17.020945,2.667013,0.2,NGC_6475, ,266.11956962749,-29.62353381798
520,268.40475111323,-31.82780143225,4043653194708904832,358.4034290516,-2.9647052196,3.8643,5.929,-6.719,152,17.618279,2.020629,0.2,NGC_6475, ,268.40472106789,-31.82777250322
521,269.10655805090,-33.97872626385,4042385771272395904,356.8349472791,-4.5534703174,3.6035,3.129,-5.499,121,14.626835,1.614330,1.0,NGC_6475,Gaia DR2 4042385771272395904,269.10654180470,-33.97870258760
522,267.65522248460,-35.16762526436,4041455339535622656,355.2015655629,-4.1189988336,3.6542,3.674,-5.436,129,16.767405,2.247724,0.7,NGC_6475, ,267.65520313392,-35.16760185936
523,269.12243324695,-33.90528150805,4042387351820705920,356.9054191552,-4.5283222087,3.5150,3.440,-5.123,125,11.081374,0.748453,1.0,NGC_6475,Gaia DR2 4042387351820705920,269.12241540140,-33.90525945069
524,273.05674550153,-36.58296133418,4037940789285362560,356.0941385033,-8.6318632868,3.8478,5.048,-6.278,123,16.607716,0.972524,0.2,NGC_6475, ,273.05671843481,-36.58293430390
525,267.57314966696,-34.47605345182,4041629857011227136,355.7637941955,-3.7088962930,3.6512,1.726,-6.401,136,8.131106,0.138094,0.1,NGC_6475, ,267.57314065226,-34.47602589196
526,266.83172343629,-34.84826509159,4041516122037922560,355.1303755077,-3.3761013339,3.3398,1.504,-6.574,97,17.998966,1.715181,0.1,NGC_6475, ,266.83171554570,-34.84823678687
527,267.64114652570,-34.45078942355,4041631227026251776,355.8142044224,-3.7442633191,3.6345,1.999,-4.937,150,11.753735,0.828052,0.3,NGC_6475, ,267.64113608831,-34.45076816702
528,267.63836005436,-34.47451662923,4041631055229344384,355.7925681483,-3.7543693497,3.2966,3.493,-5.686,139,16.046928,2.139046,0.6,NGC_6475, ,267.63834181115,-34.47449214784
529,267.44020710657,-35.20818459795,4041457366779071616,355.0768417043,-3.9884385720,3.7575,2.792,-6.641,108,16.561548,2.052442,0.1,NGC_6475, ,267.44019239398,-35.20815600475
530,270.41165953805,-36.56558701086,4037375709038276096,355.0961618786,-6.7518780618,3.8115,3.168,-2.786,132,17.351110, ,0.1,NGC_6475, ,270.41164255546,-36.56557501558
531,269.71333356047,-36.79900080172,4037359555639936768,354.6165779740,-6.3762207236,3.5835,1.769,-4.952,141,17.311310,2.713921,0.2,NGC_6475, ,269.71332404863,-36.79897948061
532,269.93349266677,-36.67704315047,4037367252216105856,354.8104037960,-6.4705776863,3.6111,3.822,-5.529,148,16.239828,2.253233,1.0,NGC_6475,Gaia DR2 4037367252216105856,269.93347214866,-36.67701934505
533,271.05830074386,-33.01480332529,4042862336452049792,358.4798901763,-5.4984424717,3.7166,3.708,-4.902,125,15.701523,2.063878,0.5,NGC_6475, ,271.05828170459,-33.01478221946
534,272.29896115527,-34.27417137805,4039502022766465280,357.8637861334,-7.0076121072,3.6705,4.359,-6.155,125,17.896350,1.321556,0.1,NGC_6475, ,272.29893844351,-34.27414487735
535,270.28472577019,-36.59465238416,4037376838587398656,355.0208433782,-6.6767822873,3.2675,1.233,-5.099,148,15.184230,1.090704,0.1,NGC_6475, ,270.28471915800,-36.59463043013
536,267.66416081423,-32.73520666211,4043474974970285184,357.3023524067,-2.8860936379,3.6148,2.267,-5.091,138,10.040513,0.473220,0.7,NGC_6475, ,267.66414921064,-32.73518474253
537,267.40053280393,-35.16656065029,4041458397546585600,355.0961314830,-3.9393102075,3.5788,3.260,-4.192,116,9.901500,0.598642,0.4,NGC_6475, ,267.40051563398,-35.16654260140
538,270.98086645282,-37.18446183716,4037110280146800896,354.7700711169,-7.4487430289,3.5131,3.022,-5.679,143,16.501482,1.323896,0.5,NGC_6475, ,270.98085012109,-37.18443738591
539,267.64218429697,-34.35801693943,4041632876296229120,355.8946496049,-3.6977520719,3.5040,2.881,-5.019,133,15.695991,1.996617,0.9,NGC_6475, ,267.64216927106,-34.35799532985
540,269.03578065689,-33.80580916047,4042391745744236288,356.9559596315,-4.4163659381,3.5768,3.421,-4.612,112,15.757950,2.047127,0.6,NGC_6475, ,269.03576293056,-33.80578930325
541,265.01684116856,-34.97345105447,4053286466989745408,354.2443821392,-2.1729899674,3.5895,4.876,-6.435,131,16.875658,2.403256,0.2,NGC_6475, ,265.01681554807,-34.97342334822
542,269.64595705649,-35.01085597494,4042059388069029120,356.1558124876,-5.4508022240,3.5368,1.687,-4.426,114,17.780094,1.302576,0.2,NGC_6475, ,269.64594818825,-35.01083691855
543,267.61970531547,-34.34105039895,4041633151171596928,355.8998059358,-3.6731387017,3.5107,3.369,-5.171,140,9.701551,0.340977,0.8,NGC_6475, ,267.61968774794,-34.34102813492
544,267.50439411552,-34.37997575288,4041634216334203392,355.8176127837,-3.6111079928,3.3185,2.313,-5.220,130,17.004900,2.330556,0.6,NGC_6475, ,267.50438204886,-34.37995327788
545,267.50806363017,-35.04597219725,4041460802723717120,355.2450796189,-3.9534433555,3.4298,2.422,-5.597,123,15.277870,1.835351,0.8,NGC_6475, ,267.50805089271,-35.04594809905
546,267.26801098760,-32.87219279914,4043480403755019904,357.0138959742,-2.6701614043,3.5528,2.823,-5.869,174,17.480074,2.676636,0.9,NGC_6475, ,267.26799651585,-32.87216752983
547,271.75953355505,-33.70912766568,4042580964700238848,358.1506913524,-6.3457197778,3.4459,1.287,-4.787,106,17.713660,1.385345,0.1,NGC_6475, ,271.75952689382,-33.70910705499
548,267.77522703376,-35.01780280639,4041462692509152256,355.3809620400,-4.1274491137,3.6520,2.068,-5.077,106,11.131331,0.805869,0.8,NGC_6475, ,267.77521616176,-35.01778094708
549,267.75887152944,-35.07057066604,4041462250189194752,355.3285660774,-4.1427032164,3.5341,3.216,-5.312,140,7.581158,0.031275,1.0,NGC_6475,Gaia DR2 4041462250189194752,267.75885461118,-35.07054779493
550,267.47208314835,-34.37326484906,4041635010973448192,355.8097524035,-3.5847516245,3.5605,3.065,-4.609,119,13.357226,1.204655,0.8,NGC_6475, ,267.47206715987,-34.37324500475
551,267.42347571647,-34.35841871766,4041635251491968640,355.8020014998,-3.5426752732,3.5448,2.793,-4.955,160,13.295933,1.180496,0.9,NGC_6475, ,267.42346114945,-34.35839738363
552,265.88405281777,-35.04608106572,4041331197792211072,354.5570838481,-2.8150120232,3.8914,2.620,-5.822,112,14.503758,1.603901,1.0,NGC_6475,Gaia DR2 4041331197792211072,265.88403903900,-35.04605599877
553,267.70320792136,-34.98466789571,4041463826412691200,355.3795329262,-4.0598018812,3.3805,3.135,-5.762,145,16.189947,2.218915,0.7,NGC_6475, ,267.70319144654,-34.98464308710
554,267.70781772772,-35.01764242052,4041463418421051904,355.3529871028,-4.0798130480,3.5808,2.575,-4.717,144,11.322808,0.733845,0.5,NGC_6475, ,267.70780419031,-35.01762211121
555,267.79543021102,-35.01088815263,4041464002536074624,355.3953558867,-4.1381959621,3.5902,3.483,-5.961,146,15.126950,1.785166,0.9,NGC_6475, ,267.79541190155,-35.01086248721
556,267.18590129380,-34.94813620838,4041523268732610688,355.1941482315,-3.6766086544,3.6782,2.705,-5.565,129,8.935400,0.310666,1.0,NGC_6475,Gaia DR2 4041523268732610688,267.18588708502,-34.94811224796
557,268.75772396435,-39.01960670149,4036472425944623488,352.2969910089,-6.8119348843,3.3955,2.722,-5.814,123,17.913725,1.368366,0.4,NGC_6475, ,268.75770887971,-39.01958166899
558,268.71297739715,-39.08602877958,4036470536132422912,352.2215421781,-6.8145712170,3.6202,1.453,-5.805,133,17.623539,1.188206,0.3,NGC_6475, ,268.71296933741,-39.08600378583
559,269.30392591131,-33.61347762712,4042401194411928960,357.2346429924,-4.5141062811,3.5313,3.360,-4.849,103,13.301544,1.166706,0.8,NGC_6475, ,269.30390854001,-33.61345674948
560,267.81659185476,-35.00515344478,4041464101258425088,355.4091285195,-4.1502218370,3.6194,3.223,-5.712,150,12.069842,0.891902,0.8,NGC_6475, ,267.81657491325,-35.00512885145
561,267.80746159928,-34.97043367974,4041464414853176064,355.4353200986,-4.1261596534,3.5515,2.629,-4.440,141,16.461079,2.177386,0.5,NGC_6475, ,267.80744778595,-34.97041456307
562,267.61909733878,-35.00891369324,4041466197202462080,355.3234739094,-4.0128092343,3.4744,3.021,-5.336,127,11.131305,0.702497,1.0,NGC_6475,Gaia DR2 4041466197202462080,267.61908145834,-35.00889071879
563,270.84568869649,-32.09639677378,4043058947252672512,359.1990004223,-4.8961867563,3.4964,3.238,-4.490,122,11.190090,0.777177,0.7,NGC_6475, ,270.84567223978,-32.09637744183
564,267.80610134368,-34.23389817836,4041640336735715200,356.0707690284,-3.7511968603,3.5515,2.403,-5.235,122,14.233599,1.549383,0.7,NGC_6475, ,267.80608882929,-34.23387563878
565,270.35324178615,-37.52754826819,4037125226565552640,354.2250679646,-7.1760208761,3.2696,1.955,-6.609,99,17.966835,1.387510,0.1,NGC_6475, ,270.35323117239,-37.52751981277
566,270.33663962357,-37.28874141290,4037132304742342272,354.4293642974,-7.0491133143,3.3488,3.535,-7.504,105,16.749435,1.126623,0.2,NGC_6475, ,270.33662049301,-37.28870910401
567,270.07588717407,-34.09006439581,4042405390586462208,357.1361040116,-5.3068845790,3.5427,4.788,-6.167,148,11.684878,0.871317,0.1,NGC_6475, ,270.07586228147,-34.09003784345
568,269.98823396749,-32.70287680937,4043670791082679296,358.3127802358,-4.5616727303,3.5352,3.275,-5.287,141,15.470541,1.953774,1.0,NGC_6475,Gaia DR2 4043670791082679296,269.98821721055,-32.70285404590
569,264.00256272244,-31.66994885587,4055246410793290624,356.5827013920,0.3100598414,3.5068,2.472,-4.628,152,16.138216,1.695921,0.1,NGC_6475, ,264.00255021686,-31.66992892976
570,268.01999619075,-32.62032673974,4043496651778508032,357.5540337358,-3.0854281360,3.6001,3.072,-4.703,112,17.310503,2.499953,0.7,NGC_6475, ,268.01998048699,-32.62030649071
571,267.78293510279,-34.85912351502,4041469083420487168,355.5212347135,-4.0523311134,3.4963,2.842,-5.065,159,12.584110,0.984314,0.9,NGC_6475, ,267.78292019055,-34.85910170738
572,267.70167981568,-34.85749366455,4041469564469477376,355.4886820752,-3.9940746220,3.6207,2.484,-4.830,136,17.021467,2.297572,0.6,NGC_6475, ,267.70166678216,-34.85747286872
573,267.73477088051,-34.84553165820,4041469220860587648,355.5128452766,-4.0113808886,3.5571,3.774,-3.303,149,14.089662,1.471825,0.1,NGC_6475, ,267.73475108125,-34.84551743695
574,267.30333968528,-34.71901456171,4041527357538552576,355.4408112520,-3.6420554842,3.5899,2.501,-5.667,160,14.014784,1.388471,1.0,NGC_6475,Gaia DR2 4041527357538552576,267.30332658458,-34.71899016213
575,267.70068430514,-34.83112141932,4041470217324468864,355.5110300874,-3.9799627934,3.6161,2.936,-5.433,141,13.136973,1.133023,0.9,NGC_6475, ,267.70066890491,-34.83109802724
576,267.58919795929,-34.23516751134,4041643218579505664,355.9782141181,-3.5974856536,3.5629,3.372,-6.159,143,16.889685,2.496970,0.8,NGC_6475, ,267.58918039826,-34.23514099342
577,267.68506330833,-34.20329038913,4041643016741478528,356.0461663131,-3.6494555470,3.4253,2.886,-5.248,130,17.689838,2.184408,0.5,NGC_6475, ,267.68504828402,-34.20326779357
578,268.49728782959,-40.07640980832,4036355877613222528,351.2715604197,-7.1600856031,3.7099,2.761,-6.410,84,17.756266,1.302418,0.2,NGC_6475, ,268.49727229399,-40.07638220971
579,268.53169678469,-40.02088955201,4036356496088917504,351.3333223077,-7.1555044537,3.4943,4.156,-6.544,130,17.999865,-0.361149,0.5,NGC_6475, ,268.53167341874,-40.02086137645
580,266.72472986166,-30.32312448109,4056770647452978048,358.9595785654,-0.9583796036,3.3024,5.265,-7.279,146,16.259037,2.227360,0.4,NGC_6475, ,266.72470360012,-30.32309314095
581,269.27128446065,-37.50641853651,4037222254122443776,353.8223597970,-6.4164094624,3.7967,5.338,-6.402,131,17.987595, ,0.1,NGC_6475, ,269.27125548866,-37.50639097234
