SlNo,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_,GMag,BP-RP,PMemb,Cluster,SimbadName,_RA.icrs,_DE.icrs
146,072.77489048459,+43.60993578415,206043157587315328,161.7268740197,-0.4875883249,0.7938,1.396,-5.525,220,14.065598,0.809979,0.8,NGC_1664, ,072.77488218331,+43.60995957234
147,072.70682274164,+43.65497352252,206046593561149696,161.6607565131,-0.4967724641,0.7037,1.755,-5.611,219,14.951750,0.959777,1.0,NGC_1664,Gaia DR2 206046593561149696,072.70681229776,+43.65499768099
148,072.90180676693,+43.73301235381,206050098254350080,161.6905341954,-0.3384087521,0.7092,1.676,-5.795,250,15.641905,1.088570,1.0,NGC_1664,Gaia DR2 206050098254350080,072.90179678018,+43.73303730450
149,072.55666574003,+43.55459536385,206044390240871552,161.6684452696,-0.6445528490,0.6661,1.641,-5.728,179,16.863363,1.294958,0.9,NGC_1664, ,072.55665599083,+43.55462002607
150,072.82434207060,+43.58421583457,206042470392546432,161.7695247691,-0.4764016184,0.7034,1.747,-5.637,239,14.248625,0.803835,0.9,NGC_1664, ,072.82433168655,+43.58424010499
151,072.98269266217,+43.68726111037,206049063163798784,161.7630338421,-0.3224195871,0.7195,1.843,-5.691,236,16.622478,1.232859,1.0,NGC_1664,Gaia DR2 206049063163798784,072.98268168870,+43.68728561329
152,072.76967885727,+43.67139041612,206046829782283008,161.6771401679,-0.4512894741,0.6641,1.744,-6.065,204,11.666405,0.464387,1.0,NGC_1664,Gaia DR2 206046829782283008,072.76966847601,+43.67141652931
153,072.82222097076,+43.61945190859,206042809693121152,161.7413954586,-0.4551240627,0.6797,1.333,-5.357,186,16.677685,1.317769,0.6,NGC_1664, ,072.82221304286,+43.61947497345
154,072.72386485029,+43.56071470982,206042225576410880,161.7411856795,-0.5474546231,0.7650,1.696,-5.685,246,14.694175,0.921246,1.0,NGC_1664,Gaia DR2 206042225576410880,072.72385477331,+43.56073918690
155,072.73373581612,+43.74624008827,206047899226923776,161.6029289893,-0.4235306933,0.6360,1.413,-5.652,111,15.498837, ,0.9,NGC_1664, ,072.73372739464,+43.74626442327
156,072.85503805227,+43.68017166479,206049647281056768,161.7097363653,-0.3981284848,0.6578,1.659,-5.746,220,15.589236,1.057058,1.0,NGC_1664,Gaia DR2 206049647281056768,072.85502817553,+43.68019640451
157,072.73214732170,+43.68822408744,206046795422657536,161.6468576451,-0.4614458993,0.7224,2.317,-5.957,227,15.713825,1.087691,0.9,NGC_1664, ,072.73213352575,+43.68824973563
158,072.72294326908,+43.64635685661,206046387402718592,161.6748360191,-0.4932964411,0.8260,1.908,-5.457,208,17.699047,1.521444,0.7,NGC_1664, ,072.72293191633,+43.64638035203
159,072.76671606456,+43.70881199518,206047173378832128,161.6469554769,-0.4290655573,0.6876,1.761,-5.485,213,14.557956,0.883870,0.6,NGC_1664, ,072.76670557556,+43.70883561115
160,072.81714908934,+43.59534530018,206042539112018944,161.7576282549,-0.4733210177,0.5399,1.395,-5.647,215,17.193508,1.447472,0.9,NGC_1664, ,072.81714079602,+43.59536961365
161,072.87094529274,+43.70698497784,206049887797530368,161.6963959200,-0.3721808043,0.7498,2.024,-5.680,219,17.986027,1.659187,0.8,NGC_1664, ,072.87093323761,+43.70700943339
162,072.80403422090,+43.70028140041,206047035939879040,161.6707329357,-0.4137282391,0.7249,1.530,-5.777,183,12.442273,0.533054,1.0,NGC_1664,Gaia DR2 206047035939879040,072.80402510910,+43.70030627360
163,072.77130681964,+43.64857270338,206043879137642880,161.6954636632,-0.4649388730,0.6544,0.925,-5.665,167,13.650310, ,0.8,NGC_1664, ,072.77130131562,+43.64859709435
164,072.76301466711,+43.62948171343,206043432465215360,161.7063367601,-0.4817395365,0.7388,1.571,-5.710,201,13.190506,0.570875,0.9,NGC_1664, ,072.76300532216,+43.62950629815
165,072.63606434450,+43.57031179516,206044630759031168,161.6931610005,-0.5902722571,0.7299,1.638,-5.720,250,12.120539,0.444723,1.0,NGC_1664,Gaia DR2 206044630759031168,072.63605461059,+43.57033642294
166,072.67738442882,+43.68104442857,206047448257679616,161.6270941683,-0.4965071543,0.8489,1.292,-5.473,179,17.846153,1.545759,0.7,NGC_1664, ,072.67737673688,+43.68106799288
167,072.81655904971,+43.60051950636,206042745270446976,161.7533692496,-0.4703516570,0.6912,1.787,-5.580,237,15.971114,1.112170,1.0,NGC_1664,Gaia DR2 206042745270446976,072.81654842503,+43.60054353136
168,072.73309362501,+43.59794812866,206043088867857536,161.7167911353,-0.5185412819,0.6948,1.570,-5.712,235,16.090374,1.142417,0.8,NGC_1664, ,072.73308429091,+43.59797272199
169,072.70312901586,+43.73131949180,206047860573609856,161.6002950159,-0.4500766715,0.8069,1.641,-5.921,186,16.816483,1.329659,0.7,NGC_1664, ,072.70311923794,+43.73134498499
170,072.65538631978,+43.64221337638,206045111795366400,161.6467991805,-0.5335591792,0.7045,1.727,-5.598,201,11.728223,0.440276,0.9,NGC_1664, ,072.65537604471,+43.64223747888
171,072.79750003413,+43.63194731176,206043638623633024,161.7203593783,-0.4609431615,0.8259,1.971,-5.615,196,11.588887,0.437758,1.0,NGC_1664,Gaia DR2 206043638623633024,072.79748830934,+43.63197148745
172,072.83542932379,+43.59008333800,206042569173868416,161.7701222714,-0.4664736669,0.7338,1.725,-5.686,210,11.789881,0.362013,0.9,NGC_1664, ,072.83541906951,+43.59010781939
173,072.77011642656,+43.69485611320,206047104660400000,161.6592710696,-0.4360758767,0.7907,1.979,-5.735,201,16.331420,1.182343,1.0,NGC_1664,Gaia DR2 206047104660400000,072.77010464184,+43.69488080556
174,072.72799686774,+43.72641795572,206047826213867776,161.6155410761,-0.4393754134,0.6589,1.485,-5.749,206,14.126604,0.969284,1.0,NGC_1664,Gaia DR2 206047826213867776,072.72798802007,+43.72644270836
175,072.76624635654,+43.62093870026,206043226306789120,161.7144079953,-0.4853885479,0.7458,1.391,-5.512,239,16.060377,1.293392,1.0,NGC_1664,Gaia DR2 206043226306789120,072.76623808348,+43.62096243248
176,072.69118208382,+43.62608285456,206046348745948416,161.6757611253,-0.5239324987,0.7367,1.007,-5.577,225,11.995512,0.395062,1.0,NGC_1664,Gaia DR2 206046348745948416,072.69117609411,+43.62610686664
177,072.69758319812,+43.49408967701,206040370150509952,161.7802979031,-0.6046594407,0.6886,1.693,-5.910,208,16.711918,1.268337,0.7,NGC_1664, ,072.69757315007,+43.49411512284
178,072.96620557270,+43.69405846191,206049131883281408,161.7502058795,-0.3272954823,0.8478,2.011,-5.740,230,17.875708,1.620012,0.5,NGC_1664, ,072.96619359758,+43.69408317580
179,072.78634137839,+43.62384559968,206043604263902848,161.7214487384,-0.4723312973,0.6885,1.673,-5.780,193,14.813870,0.925767,0.9,NGC_1664, ,072.78633142764,+43.62387048579
180,072.75877708677,+43.65822119670,206046456122177408,161.6822496779,-0.4657641350,0.8391,2.035,-5.766,210,17.017730,1.370480,0.8,NGC_1664, ,072.75876497597,+43.65824602253
181,072.69414347326,+43.68386115954,206047418194857984,161.6326684172,-0.4853827143,0.7282,1.509,-5.773,221,13.388638,0.634585,1.0,NGC_1664,Gaia DR2 206047418194857984,072.69413448898,+43.68388601551
182,072.72704768561,+43.68255022528,206046765359819136,161.6488712677,-0.4679063895,0.8164,1.687,-5.607,218,13.431208,0.709354,0.8,NGC_1664, ,072.72703764178,+43.68257436653
183,072.75931650780,+43.64377970507,206043501184685568,161.6936189976,-0.4746779609,0.7574,1.360,-5.462,215,15.582450,1.055674,1.0,NGC_1664,Gaia DR2 206043501184685568,072.75930841604,+43.64380322201
184,072.74619575201,+43.62645350775,206043398105484160,161.7009000258,-0.4930454347,0.7492,1.678,-5.663,208,13.879737,0.755490,1.0,NGC_1664,Gaia DR2 206043398105484160,072.74618577109,+43.62647789011
185,072.73752542649,+43.65776379335,206046490481922688,161.6727899576,-0.4778934382,0.7785,1.839,-5.697,194,12.613531,0.496246,1.0,NGC_1664,Gaia DR2 206046490481922688,072.73751448222,+43.65778832210
186,072.64951538341,+43.46281021230,206039859052520832,161.7820808467,-0.6514762431,0.7778,1.667,-5.763,227,12.987126,0.492348,0.8,NGC_1664, ,072.64950549480,+43.46283502522
187,072.66656429997,+43.67925571191,206047448257677056,161.6234709117,-0.5036699800,0.8190,1.510,-5.770,220,15.827310,1.117901,0.8,NGC_1664, ,072.66655531043,+43.67928055497
188,072.72665192018,+43.68204816842,206046765359819264,161.6490750285,-0.4684471866,0.9175,1.864,-5.817,231,13.284582,0.573646,0.8,NGC_1664, ,072.72664082264,+43.68207321384
189,072.75882908113,+43.64598543029,206043501184684288,161.6916954784,-0.4735421966,0.6699,1.716,-5.193,223,11.079802,1.348830,0.3,NGC_1664, ,072.75881887086,+43.64600778904
190,072.75199226318,+43.55733857123,206042195514728704,161.7567945936,-0.5339177721,0.8011,1.392,-5.648,219,15.966929,1.256014,1.0,NGC_1664,Gaia DR2 206042195514728704,072.75198399292,+43.55736288901
191,072.79667469738,+43.64213719633,206043638623627520,161.7121290260,-0.4549052675,0.6252,1.750,-5.995,211,10.491909,0.553364,1.0,NGC_1664,Gaia DR2 206043638623627520,072.79666428548,+43.64216300814
192,072.96874834947,+43.71488113106,206049338041723264,161.7353081341,-0.3126316950,0.6687,1.695,-5.802,231,16.609558,1.445936,0.8,NGC_1664, ,072.96873825256,+43.71490611189
193,072.77381093595,+43.69448331966,206047104660188544,161.6612622827,-0.4342565826,0.8255,1.968,-5.402,206,12.038965,0.530910,0.8,NGC_1664, ,072.77379921680,+43.69450657827
194,072.66009394305,+43.69774134329,206047723135479040,161.6062606601,-0.4954578516,0.7805,1.437,-5.658,236,12.468114,0.480989,0.9,NGC_1664, ,072.66008538546,+43.69776570412
195,072.76337400767,+43.56623479448,206042298594046080,161.7552068766,-0.5218909436,0.6693,1.633,-5.716,201,16.498262,1.395703,0.8,NGC_1664, ,072.76336430413,+43.56625940504
196,072.68129107312,+43.69508574372,206047658713024768,161.6180953179,-0.4853641996,0.7393,1.895,-5.837,206,15.093056,0.979456,1.0,NGC_1664,Gaia DR2 206047658713024768,072.68127978857,+43.69511087525
197,072.82395893245,+43.62036534548,206042917069233664,161.7414936794,-0.4535723853,0.6644,1.650,-5.610,222,11.385657,0.573025,0.9,NGC_1664, ,072.82394911907,+43.62038949965
198,072.80468820182,+43.78063334509,206048380267436544,161.6091343544,-0.3621293318,0.7148,1.814,-5.607,219,16.541828,1.298683,0.8,NGC_1664, ,072.80467738417,+43.78065748634
199,072.72641153485,+43.67303809908,206046696640348288,161.6558997223,-0.4743326162,0.7818,1.285,-6.353,217,13.509175,0.621111,0.5,NGC_1664, ,072.72640388560,+43.67306545227
200,072.91852577878,+43.66055996326,206048685206665984,161.7541035351,-0.3752131421,0.7997,1.664,-4.883,204,17.034077,1.273611,0.1,NGC_1664, ,072.91851587551,+43.66058098729
201,072.70692272124,+43.70177514762,206047589993535616,161.6247832775,-0.4668322704,0.8635,1.871,-5.849,218,15.579762,1.073362,0.8,NGC_1664, ,072.70691157836,+43.70180033081
202,072.79530904192,+43.64782911112,206043844782055040,161.7071142882,-0.4520367363,0.6598,1.698,-5.620,190,16.062353,1.152348,1.0,NGC_1664,Gaia DR2 206043844782055040,072.79529893844,+43.64785330834
203,072.72683420702,+43.67010755198,206046696640350080,161.6583507389,-0.4759680073,0.7241,1.747,-5.654,212,13.695256,0.671965,1.0,NGC_1664,Gaia DR2 206046696640350080,072.72682380812,+43.67013189559
204,072.64719309512,+43.67327311842,206046176947349632,161.6191199659,-0.5182696499,0.7583,1.458,-5.646,232,14.499130,0.919760,0.8,NGC_1664, ,072.64718441602,+43.67329742759
205,072.68714477379,+43.71632471811,206047761792225664,161.6044562327,-0.4685419234,0.6761,1.765,-5.820,218,14.015521,0.774768,1.0,NGC_1664,Gaia DR2 206047761792225664,072.68713425965,+43.71634977644
206,072.79549139472,+43.65270782834,206043844782052608,161.7034403485,-0.4488239038,0.5522,1.585,-6.002,176,14.095243,0.893187,0.8,NGC_1664, ,072.79548196285,+43.65273367028
207,072.73725550403,+43.68695551591,206046799719551872,161.6501919849,-0.4594120805,0.7406,1.848,-5.711,211,14.669512,0.926525,1.0,NGC_1664,Gaia DR2 206046799719551872,072.73724450085,+43.68698010494
208,072.82249073495,+43.63481053296,206043672983361152,161.7296859421,-0.4451831796,0.8231,1.523,-5.898,220,17.183363,1.383099,0.7,NGC_1664, ,072.82248167472,+43.63483592713
209,072.88787525096,+43.72955331264,206050063894618240,161.6867908106,-0.3483733108,0.6609,1.781,-5.701,247,15.138857,1.007568,0.9,NGC_1664, ,072.88786463916,+43.72957785861
210,072.86921746329,+43.61002281792,206042607831470336,161.7703451218,-0.4349104654,0.7395,1.689,-5.663,210,14.913709,0.947870,0.9,NGC_1664, ,072.86920741968,+43.61004720028
211,072.79498693209,+43.57318457404,206042500454326784,161.7644646425,-0.4998177502,0.7324,1.624,-5.593,220,16.244858,1.161232,1.0,NGC_1664,Gaia DR2 206042500454326784,072.79497728091,+43.57320865501
212,072.79629542009,+43.65249152059,206043844782052096,161.7039779629,-0.4485137380,0.8927,1.651,-5.839,204,13.136906,0.551686,0.6,NGC_1664, ,072.79628559551,+43.65251666073
213,072.73879019105,+43.68707908735,206046799719550592,161.6508051814,-0.4584788762,0.6553,1.586,-5.792,217,16.083002,1.140759,1.0,NGC_1664,Gaia DR2 206046799719550592,072.73878074782,+43.68710402513
214,072.75497669326,+43.69650335691,206047173379791616,161.6510184604,-0.4434538001,0.6336,1.641,-5.544,209,17.662914,1.506737,0.7,NGC_1664, ,072.75496692102,+43.69652722691
215,072.75003656664,+43.68492860096,206046731000070784,161.6576511737,-0.4535901061,0.7651,1.528,-5.500,191,12.980348,0.472999,1.0,NGC_1664,Gaia DR2 206046731000070784,072.75002746908,+43.68495228152
216,072.84734633242,+43.63001684259,206042882709372288,161.7448460612,-0.4343755540,0.6958,1.782,-5.918,203,15.969538,1.121937,0.9,NGC_1664, ,072.84733573226,+43.63004232287
217,072.69431600173,+43.69778645572,206047482617438464,161.6220323012,-0.4763932514,0.7552,1.720,-5.609,188,13.936425,0.744364,1.0,NGC_1664,Gaia DR2 206047482617438464,072.69430575882,+43.69781060558
218,072.74907938438,+43.68843152886,206046731000068992,161.6545123998,-0.4518876638,0.8046,2.038,-5.544,201,16.455725,1.206898,0.8,NGC_1664, ,072.74906724962,+43.68845539886
219,072.92445985465,+43.73027325081,206050197035151488,161.7030673738,-0.3275291937,0.7382,1.705,-5.781,269,13.777791,0.673139,1.0,NGC_1664,Gaia DR2 206050197035151488,072.92444969556,+43.73029814123
220,073.02015922566,+43.82043850994,206052155540341120,161.6774447020,-0.2168578773,0.6792,1.867,-5.345,217,17.061861,1.360975,0.7,NGC_1664, ,073.02014808453,+43.82046152313
221,072.79365460115,+43.66096533749,206043913501523712,161.6962321491,-0.4445815643,0.7428,1.669,-5.805,191,17.535700,1.660912,0.8,NGC_1664, ,072.79364466805,+43.66099033124
222,072.68941500620,+43.72342994373,206047761792219904,161.6000369842,-0.4627412463,0.6838,1.996,-6.062,210,15.006289,0.967102,0.8,NGC_1664, ,072.68940311458,+43.72345604401
223,072.79604799649,+43.66226608649,206043913501522304,161.6963343933,-0.4424183662,0.7288,1.844,-6.173,178,17.845920,1.598883,0.4,NGC_1664, ,072.79603702164,+43.66229266468
224,072.69871618734,+43.71645564006,206047693072744064,161.6096971562,-0.4620227814,0.8770,1.909,-5.656,209,16.138320,1.313230,0.8,NGC_1664, ,072.69870481536,+43.71647999228
225,072.59139382939,+43.60036350180,206045356610617088,161.6493636283,-0.5959359082,0.7600,1.737,-5.872,209,14.305882,0.827004,0.8,NGC_1664, ,072.59138350201,+43.60038878402
226,072.85739853990,+43.67290700349,206049651577800960,161.7164234794,-0.4014412774,0.7476,1.654,-5.717,229,13.634643,0.728933,0.8,NGC_1664, ,072.85738869412,+43.67293161835
227,072.86289899723,+43.67682739407,206049651577796224,161.7159363337,-0.3958771813,0.8276,1.947,-5.858,230,15.673869,1.075989,1.0,NGC_1664,Gaia DR2 206049651577796224,072.86288740655,+43.67685261601
228,072.83229517398,+43.67587414777,206043977922362496,161.7025661654,-0.4135430445,0.7588,1.475,-5.417,180,15.764904,1.093690,0.5,NGC_1664, ,072.83228639330,+43.67589747096
229,072.81993258992,+43.67300666822,206043943562624512,161.6990759478,-0.4222604300,0.7282,2.562,-5.609,203,16.904550,1.366711,0.7,NGC_1664, ,072.81991733905,+43.67303081808
230,072.60458125816,+43.59677996489,206044978653493760,161.6582267307,-0.5908859837,0.7859,1.689,-5.748,225,13.149961,0.569490,0.9,NGC_1664, ,072.60457121676,+43.59680471322
231,072.68781555456,+43.55636810485,206041508319915520,161.7278491603,-0.5703348240,0.7474,1.800,-5.867,217,16.577290,1.233128,1.0,NGC_1664,Gaia DR2 206041508319915520,072.68780486043,+43.55639336554
232,072.63878711720,+43.62600399570,206045008716202496,161.6515886133,-0.5531586746,0.7187,2.038,-5.722,219,15.534531,1.061623,0.9,NGC_1664, ,072.63877499505,+43.62602863209
233,072.79776562584,+43.67934605520,206046864141132032,161.6839698056,-0.4305695384,0.7745,1.795,-5.839,191,16.324500,1.209651,0.8,NGC_1664, ,072.79775493958,+43.67937119534
234,072.85638279996,+43.68019985382,206049651577796992,161.7103342984,-0.3973609552,0.8005,1.966,-5.611,229,14.534407,0.995619,0.9,NGC_1664, ,072.85637109551,+43.68022401229
235,072.59958369455,+43.61509705482,206045734567732352,161.6418297491,-0.5819541192,0.7124,1.282,-4.897,241,13.468605,0.709702,0.1,NGC_1664, ,072.59957607052,+43.61511813913
236,072.83224281723,+43.70455021995,206047005877936768,161.6804448484,-0.3952950236,0.7013,1.840,-5.764,228,10.993857,1.366669,1.0,NGC_1664,Gaia DR2 206047005877936768,072.83223185847,+43.70457503717
237,072.65114906704,+43.59960966723,206044841214530048,161.6776103697,-0.5631436814,0.5531,1.764,-5.782,219,17.119705,1.356909,0.8,NGC_1664, ,072.65113857926,+43.59963456195
238,072.99767406243,+43.79298861213,206052056759369984,161.6883178869,-0.2468343773,0.7275,1.610,-5.403,238,15.724535,1.083966,0.6,NGC_1664, ,072.99766445933,+43.79301187505
239,072.80525040015,+43.74526924840,206048101088160000,161.6366363827,-0.3843656699,0.7886,1.396,-5.768,201,17.262787,1.511520,0.7,NGC_1664, ,072.80524208013,+43.74529408284
240,072.98370200151,+43.76297365154,206050368833904896,161.7050679135,-0.2737065172,0.7955,1.915,-4.947,225,17.563047,1.745756,0.2,NGC_1664, ,072.98369058492,+43.76299495112
241,072.77915552039,+43.65403235658,206043874843888768,161.6948816337,-0.4570826871,0.8015,1.501,-5.778,188,17.639770,1.536062,0.6,NGC_1664, ,072.77914658818,+43.65405723408
242,072.60617386359,+43.62929177507,206045803287202688,161.6339674242,-0.5692089511,0.7472,1.656,-5.626,251,14.739696,0.917579,1.0,NGC_1664,Gaia DR2 206045803287202688,072.60616401306,+43.62931599813
243,072.89060130796,+43.68269598357,206049617218045824,161.7241734826,-0.3766944082,0.7412,1.956,-5.767,220,16.283045,1.223143,1.0,NGC_1664,Gaia DR2 206049617218045824,072.89058966256,+43.68272081371
244,072.65183231335,+43.61171895210,206045047372955776,161.6686120237,-0.5550247512,0.7711,1.449,-5.546,255,12.582616,0.476006,1.0,NGC_1664,Gaia DR2 206045047372955776,072.65182369666,+43.61174283071
245,072.58424469158,+43.64525696183,206045700207986560,161.6115429501,-0.5711982734,0.7338,1.759,-5.862,246,16.245066,1.184503,1.0,NGC_1664,Gaia DR2 206045700207986560,072.58423422559,+43.64528220100
246,072.71955193097,+43.73333150354,206047894937339904,161.6063236681,-0.4396590295,0.6887,1.650,-5.710,211,13.330963,0.636722,1.0,NGC_1664,Gaia DR2 206047894937339904,072.71954209910,+43.73335608826
247,072.71420144112,+43.57431413943,206042985788654080,161.7262475960,-0.5441617751,0.7576,2.064,-5.730,218,16.639854,1.278693,1.0,NGC_1664,Gaia DR2 206042985788654080,072.71418917486,+43.57433881026
248,072.73667758280,+43.56586090204,206042264234146816,161.7431505527,-0.5370229037,0.7778,1.790,-5.676,227,16.896309,1.327087,0.9,NGC_1664, ,072.73666694640,+43.56588534037
249,072.56229373380,+43.60789575186,206045386673311744,161.6300927051,-0.6073129658,0.6304,1.644,-5.854,228,15.574084,1.182816,0.9,NGC_1664, ,072.56228395813,+43.60792095658
250,072.81460380259,+43.73066095733,206047276454433920,161.6521994501,-0.3884734177,0.6772,2.250,-5.443,206,17.854641,1.586849,0.8,NGC_1664, ,072.81459039609,+43.73068439247
251,072.82392958039,+43.72090221731,206047070296001920,161.6640146822,-0.3895021613,0.6890,1.653,-5.641,196,13.516658,0.655015,1.0,NGC_1664,Gaia DR2 206047070296001920,072.82391973268,+43.72092650495
252,072.77499264689,+43.69919710460,206047143316914560,161.6581770675,-0.4305916503,0.8106,1.813,-5.820,225,15.346339,1.021399,0.8,NGC_1664, ,072.77498184990,+43.69922216293
253,072.89168009449,+43.68820126439,206049720297257984,161.7204255427,-0.3725870677,0.7573,1.811,-5.827,237,14.379434,0.865321,1.0,NGC_1664,Gaia DR2 206049720297257984,072.89166931139,+43.68822635286
254,072.81038061109,+43.73909340681,206047349475308928,161.6437573900,-0.3854481185,0.5809,1.705,-5.763,222,16.092443,1.152188,0.8,NGC_1664, ,072.81037045051,+43.73911821973
255,072.81446584413,+43.70986738375,206047035936260864,161.6681560758,-0.4018068662,0.7546,1.687,-5.728,223,12.772047,0.680947,1.0,NGC_1664,Gaia DR2 206047035936260864,072.81445579572,+43.70989204597
256,072.87868638790,+43.62612905210,206048547767548416,161.7622953198,-0.4193667519,0.6208,2.002,-5.663,211,17.171171,1.384651,0.8,NGC_1664, ,072.87867447985,+43.62615343446
257,072.76717816753,+43.61191649986,206043222008848640,161.7217862682,-0.4906249812,0.9168,1.925,-5.817,207,17.814856,1.588299,1.0,NGC_1664,Gaia DR2 206043222008848640,072.76716672019,+43.61194154528
258,072.90719411813,+43.68782611604,206048964383008000,161.7278581537,-0.3641756962,0.6078,1.759,-5.939,245,15.605966,1.107272,0.8,NGC_1664, ,072.90718364471,+43.68785168673
259,072.86672021288,+43.61914441119,206042672252285568,161.7621618500,-0.4304934291,0.7746,1.755,-5.569,228,14.492204,0.919364,0.9,NGC_1664, ,072.86670977522,+43.61916838883
260,072.67948729216,+43.61640344616,206044875574256896,161.6778012946,-0.5366290724,0.6496,1.589,-6.161,245,15.946561,1.164359,0.9,NGC_1664, ,072.67947784220,+43.61642997269
261,072.76049378255,+43.61033731353,206043222008848128,161.7199144743,-0.4953592858,0.9132,1.948,-5.246,213,16.835066,1.374184,0.7,NGC_1664, ,072.76048219874,+43.61035990047
262,072.85762029827,+43.71382929578,206049926455684480,161.6849838668,-0.3752447910,0.7780,2.025,-5.645,209,14.984112,1.029178,1.0,NGC_1664,Gaia DR2 206049926455684480,072.85760823581,+43.71385360064
263,072.84998244625,+43.67514813268,206043771763908736,161.7112783498,-0.4041474155,0.7249,1.789,-6.447,216,12.954858,0.618880,0.9,NGC_1664, ,072.84997179646,+43.67517589060
264,072.82464981873,+43.67204225879,206043943562600832,161.7019940766,-0.4202463377,0.7386,1.733,-5.743,209,12.126210,0.581273,1.0,NGC_1664,Gaia DR2 206043943562600832,072.82463950283,+43.67206698560
265,072.72894434981,+43.63099365899,206046318683249024,161.6894346541,-0.4997606130,0.7016,1.748,-6.254,206,14.691476,0.984353,1.0,NGC_1664,Gaia DR2 206046318683249024,072.72893395173,+43.63102058593
266,072.85719042926,+43.63722640682,206042878410711552,161.7438292686,-0.4242905527,0.7465,1.583,-5.793,218,13.511654,0.626237,0.8,NGC_1664, ,072.85718101172,+43.63725134890
267,072.63012226045,+43.66092666690,206046146884571264,161.6207224833,-0.5356578805,0.7607,2.000,-6.208,233,15.516575,1.077004,0.8,NGC_1664, ,072.63011035741,+43.66095339579
268,072.81993095598,+43.74438372522,206047349475302528,161.6440804249,-0.3767596177,0.6290,2.077,-5.943,210,13.370034,0.675356,0.9,NGC_1664, ,072.81991857745,+43.74440931314
269,072.72938734445,+43.59293342113,206043084569888768,161.7189381552,-0.5238084292,0.6589,1.299,-5.196,215,17.330902,1.548565,0.5,NGC_1664, ,072.72937962216,+43.59295579280
270,072.69516401283,+43.62735750860,206046353042999424,161.6766211496,-0.5209005140,0.6953,1.455,-5.599,227,13.617573,0.678144,0.9,NGC_1664, ,072.69515535820,+43.62738161541
271,072.71147632189,+43.59841900016,206043256368581504,161.7064342649,-0.5302906893,0.9132,2.233,-5.160,194,17.312967,1.654756,0.3,NGC_1664, ,072.71146304596,+43.59844121683
272,072.88866851332,+43.70449405890,206049789016726400,161.7064767721,-0.3638901666,0.5892,1.508,-5.912,228,12.083838,0.457365,0.8,NGC_1664, ,072.88865953191,+43.70451951334
273,072.56975206829,+43.58712389226,206045317953822720,161.6495131304,-0.6164526984,0.6934,1.755,-5.588,200,16.487278,1.290942,1.0,NGC_1664,Gaia DR2 206045317953822720,072.56974163619,+43.58714795170
274,072.68827578530,+43.63572333933,206046559201427840,161.6669992326,-0.5193938217,0.6929,1.890,-5.760,214,14.417012,0.945264,1.0,NGC_1664,Gaia DR2 206046559201427840,072.68826454164,+43.63574813933
275,072.77112898772,+43.64824615071,206043874843924608,161.6956330566,-0.4652462852,0.6809,1.729,-5.650,221,11.917116,0.426373,1.0,NGC_1664,Gaia DR2 206043874843924608,072.77111869971,+43.64827047710
276,072.69330252601,+43.63721825231,206046559201425792,161.6681725280,-0.5156397011,0.8266,2.407,-5.844,209,16.531075,1.252073,1.0,NGC_1664,Gaia DR2 206046559201425792,072.69328820635,+43.63724341398
277,072.62148161358,+43.57443840288,206044699478525952,161.6832332444,-0.5957589351,0.6779,1.954,-5.749,214,16.991144,1.345875,1.0,NGC_1664,Gaia DR2 206044699478525952,072.62147000102,+43.57446315552
278,072.70976137034,+43.69748284261,206047585696651904,161.6293972152,-0.4679935886,0.7672,2.097,-5.501,226,14.379375,0.954353,0.9,NGC_1664, ,072.70974888239,+43.69750652747
279,072.92743994597,+43.94633327684,206067140684452608,161.5377919184,-0.1883489286,0.7611,2.357,-5.582,234,15.137631,1.168603,0.5,NGC_1664, ,072.92742585106,+43.94635731045
280,072.56425050709,+43.76902934114,206062227242089216,161.5071647495,-0.5031199884,0.8796,1.612,-5.514,174,16.581137,1.275207,0.9,NGC_1664, ,072.56424089592,+43.76905308197
281,072.84921394472,+43.80356469356,206054290142407296,161.6119530405,-0.3227471516,0.7101,1.967,-5.830,236,13.250987,0.638132,1.0,NGC_1664,Gaia DR2 206054290142407296,072.84920221016,+43.80358979495
282,072.56988185918,+43.78714186961,206062330321291776,161.4958464625,-0.4884059875,0.7065,1.574,-5.831,198,14.628391,0.919576,1.0,NGC_1664,Gaia DR2 206062330321291776,072.56987247173,+43.78716697530
283,073.03118184323,+43.83520995127,206055213557066240,161.6710944677,-0.2013303359,0.7398,1.389,-5.560,201,14.397617,0.974410,1.0,NGC_1664,Gaia DR2 206055213557066240,073.03117355246,+43.83523389016
284,072.65494375813,+43.79091689257,206060681053817344,161.5322096282,-0.4387803792,0.6070,1.412,-5.563,217,16.238690,1.173201,0.8,NGC_1664, ,072.65493533633,+43.79094084438
285,072.91031866108,+43.78352451472,206053701725529728,161.6554966357,-0.3015077762,0.7547,1.853,-5.757,263,15.455714,1.053106,1.0,NGC_1664,Gaia DR2 206053701725529728,072.91030761032,+43.78354930180
286,072.66550119551,+43.72281255011,206059478463012736,161.5894714829,-0.4764319131,0.7697,1.871,-6.137,201,16.306225,1.186003,1.0,NGC_1664,Gaia DR2 206059478463012736,072.66549004872,+43.72283897330
